행정동코드,행정동전체면적_m2,상업업무지역비율_pct,공공시설지역비율_pct,주거지역비율_pct
11130650,699989.1822077524,0.0,0.0,37.20291214483736
11130660,1615166.8484947863,1.3664765792198763,0.0,36.683200644628286
11130680,2075118.7395978388,2.814960615763338,2.15438267203284,36.4644390370308
11130690,475544.1770146135,7.540130392899528,0.0,69.6882687585696
11130700,783810.9084883771,1.6976607630612404,0.0,75.95157590354168
11130710,577988.9423273741,2.306214289081461,0.0,71.40576297886166
11130720,824857.1469982953,2.5257668283310006,0.0,78.31054873659178
11130730,1116019.722350614,16.622294495272662,1.7261392889563505,47.93557261085743
11130740,458952.0885451575,8.898666350354437,0.0,63.99337368869453
11130750,2720327.7357311533,5.939007425844731,0.0,20.72960460813223
11130760,2929301.0699980822,2.696569053929723,0.1808603254975677,46.57354633903812
11220510,1382707.5141713049,13.675732265281818,7.433381317607826,41.65793062137417
11220520,1230944.4123687933,21.603454057800043,8.310230213912842,33.03917380536765
11220530,2998620.4399686917,19.519984953876605,22.63318290524017,20.637829671397743
11220540,879787.4817313282,21.338906303890116,0.6307062063533818,53.430205015280066
11220550,1756895.3444830882,3.363707529684829,9.21112508993456,42.59811551889089
11220560,972551.610144596,1.6363336129418349,12.836403958812948,42.57758765663357
11220570,992383.801911496,5.215046063862937,0.0,65.66432927427547
11220580,1396053.8718681936,2.102867660881672,9.166835558091424,29.1632646159878
11220590,1251728.5827657883,5.501674752586074,12.183284514788811,33.1788550832174
11220600,1427164.0110060154,20.127028297715984,23.738010979475035,35.547108152056765
11220610,677520.9856747629,7.2829756853745025,0.087430118966449,67.67846578317214
11220620,689255.663967906,7.448655765069061,14.93119180820526,58.183079513187266
11220630,1904061.322949754,2.6675555791088543,4.899500194376576,37.44095939577283
11220640,2375171.9988673576,3.096019333719791,1.1338899293544515,25.62992810551267
11220650,949542.2496726236,4.878005050956733,11.0073570727048,62.43694597597561
11220660,5765451.0973090995,3.898134115659419,2.926937551535184,11.766835285556798
11220670,7562389.876505507,10.956356495451924,6.650295171286265,4.941374685305841
11220680,12709085.00540035,1.522291996770738,4.554224986672514,4.815453015535693
11040520,372431.5358679683,1.194970306261132,0.0,84.1646399771685
11040540,1035292.6513797712,10.840065453998395,5.946171831599051,55.881473721156596
11040550,1169235.0445080935,0.1230107074498198,1.242500228524188,32.287057828996836
11040560,573574.9809678432,3.703094730475192,2.7252252920134805,74.10796089437045
11040570,457676.35029529734,0.0,0.0,75.42636971151879
11040580,553593.405067209,0.0,0.0,51.47865903649945
11040590,445441.2552072105,0.0,0.0,70.22701717941048
11040620,831854.6633286197,0.0,0.0,37.31073318248049
11040650,1885905.3680388096,4.1677328360237215e-05,23.910607334506825,26.46737762875801
11040660,930100.6755726802,1.1666219840497394,0.5123515145200652,42.426479980155264
11040670,1184983.6531807447,3.017425574101958,5.776485141061469,31.332805468557396
