dong_code,dong_name,station_count_준고속철도,station_count_2023_준고속철도,행정동전체면적_m2_x,상업업무지역비율_pct_x,공공시설지역비율_pct_x,주거지역비율_pct_x,행정동전체면적_m2_y,상업업무지역비율_pct_y,공공시설지역비율_pct_y,주거지역비율_pct_y,station_count_고속철도,station_count_2023_고속철도,pop_0_19_x,pop_20_59_x,pop_60_plus_x,worker_count_x,business_count_x,아파트비율_퍼센트_x,아파트비율_퍼센트_y,station_count_2023_일반철도,station_count_지하철,station_count_2023_지하철,pop_0_19_y,pop_20_59_y,pop_60_plus_y,worker_count_y,business_count_y,station_count_일반철도
31070320,서탄면,0,0,28554805.46676413,0.0991745708510337,0.2320046981246012,3.8162166435941858,28554805.46676413,0.0991745708510337,0.2320046981246012,3.8162166435941858,0,0,289,1684,1593,12814,1679,0.0,0.0,0,0,0,289,1684,1593,12814,1679,0
31070330,고덕면,0,0,22184075.20483836,0.1413124007222921,0.1274068081612952,6.8119613104703545,22184075.20483836,0.1413124007222921,0.1274068081612952,6.8119613104703545,0,0,1692,7839,3233,8226,1549,65.59,65.59,0,0,0,1692,7839,3233,8226,1549,0
31070340,오성면,0,0,32509332.39844798,0.2160375048284318,0.1463767982583005,5.2911521671211625,32509332.39844798,0.2160375048284318,0.1463767982583005,5.2911521671211625,0,0,643,3164,2651,4696,898,5.41,5.41,0,0,0,643,3164,2651,4696,898,0
31070370,현덕면,0,0,46399871.3821107,0.2035247842060104,0.0975185834619598,3.927339756284599,46399871.3821107,0.2035247842060104,0.0975185834619598,3.927339756284599,0,0,526,2695,2585,1466,573,34.43,34.43,0,0,0,526,2695,2585,1466,573,0
31070510,중앙동,0,0,5341866.8496956155,1.7711025057727363,1.0593465279431034,15.44262430854564,5341866.8496956155,1.7711025057727363,1.0593465279431034,15.44262430854564,0,0,6272,27767,9236,12654,3162,83.24,83.24,2,1,1,6272,27767,9236,12654,3162,2
31070520,서정동,0,0,1672522.5989198072,2.4493411177063997,2.4010715110530443,59.25779306558563,1672522.5989198072,2.4493411177063997,2.4010715110530443,59.25779306558563,0,0,2827,14561,6487,7262,2512,36.54,36.54,0,1,1,2827,14561,6487,7262,2512,0
31070530,송탄동,0,0,19553607.389568664,0.2203814689698041,0.1313612477649756,5.0237414011408665,19553607.389568664,0.2203814689698041,0.1313612477649756,5.0237414011408665,0,0,4356,14067,3480,18953,2600,87.35,87.35,0,0,0,4356,14067,3480,18953,2600,0
31070550,지산동,0,0,698334.5330614491,2.374901492121896,0.0,56.25021402425252,698334.5330614491,2.374901492121896,0.0,56.25021402425252,0,0,1326,8876,2495,2428,833,56.17,56.17,0,1,1,1326,8876,2495,2428,833,0
31070560,송북동,0,0,7131737.129522078,0.6437792149442622,0.0,11.587784697715954,7131737.129522078,0.6437792149442622,0.0,11.587784697715954,0,0,3161,12607,5607,5219,1719,64.47,64.47,0,1,1,3161,12607,5607,5219,1719,0
31070570,신장1동,0,0,1588391.5009112947,0.0,0.0,22.019044132263723,1588391.5009112947,0.0,0.0,22.019044132263723,0,0,1011,4438,1609,1773,569,30.02,30.02,0,0,0,1011,4438,1609,1773,569,0
31070580,신장2동,0,0,632375.7738095301,0.0,0.0,55.208713729725325,632375.7738095301,0.0,0.0,55.208713729725325,0,0,376,2879,1853,2471,868,18.23,18.23,0,1,1,376,2879,1853,2471,868,0
31070590,신평동,0,0,6417828.226960294,2.737191228443693,1.6032816401894383,14.24359690011056,6417828.226960294,2.737191228443693,1.6032816401894383,14.24359690011056,0,0,2103,12974,5486,16647,5063,56.36,56.36,4,1,1,2103,12974,5486,16647,5063,4
31070600,원평동,0,0,5241974.932253721,0.247218190996346,0.1948737771931277,11.561982877656398,5241974.932253721,0.247218190996346,0.1948737771931277,11.561982877656398,0,0,1473,8441,3382,4076,1052,69.02,69.02,4,1,1,1473,8441,3382,4076,1052,4
31070610,통복동,0,0,608915.4380915723,11.787879378230096,0.6757041238626001,37.90294125512617,608915.4380915723,11.787879378230096,0.6757041238626001,37.90294125512617,0,0,253,2081,1484,2828,1248,61.71,61.71,4,1,1,253,2081,1484,2828,1248,4
31070640,세교동,0,0,7083657.026035983,1.7723525862212512,0.1677817535531822,13.503586418964591,7083657.026035983,1.7723525862212512,0.1677817535531822,13.503586418964591,0,0,7248,23901,6483,12931,2514,89.45,89.45,0,1,1,7248,23901,6483,12931,2514,0
31070650,비전2동,0,0,4766524.530981063,2.9160079783842434,2.099675425727007,23.83568067463802,4766524.530981063,2.9160079783842434,2.099675425727007,23.83568067463802,0,0,12029,35254,10374,11871,3257,86.93,86.93,0,0,0,12029,35254,10374,11871,3257,0
31070660,용이동,0,0,2625417.799606587,2.967832758339247,0.7658574704953741,6.355174559836197,2625417.799606587,2.967832758339247,0.7658574704953741,6.355174559836197,0,0,6198,16871,2813,4150,1311,72.18,72.18,0,0,0,6198,16871,2813,4150,1311,0
31070670,비전1동,0,0,13005389.090830876,0.8646431030011574,0.2641329879489713,6.743906517996982,13005389.090830876,0.8646431030011574,0.2641329879489713,6.743906517996982,0,0,11019,32050,8534,17666,5424,84.98,84.98,0,0,0,11019,32050,8534,17666,5424,0
31070680,동삭동,0,0,3027451.5719872653,0.0,0.8996225225204361,14.075400902494636,3027451.5719872653,0.0,0.8996225225204361,14.075400902494636,0,0,9894,27701,3949,6150,1979,94.25,94.25,0,0,0,9894,27701,3949,6150,1979,0
31070690,고덕동,0,0,16609179.771785324,0.0761785327382232,0.2056348363933895,6.759699641932679,16609179.771785324,0.0761785327382232,0.2056348363933895,6.759699641932679,0,0,9759,29939,2960,25947,3034,93.44,93.44,2,1,1,9759,29939,2960,25947,3034,2
31080510,생연1동,0,0,1974235.422148335,0.0,0.0,0.0,1974235.422148335,0.0,0.0,0.0,0,0,822,3201,2367,1978,375,45.59,45.59,0,2,2,822,3201,2367,1978,375,0
31080520,생연2동,0,0,751403.3826322043,0.0,0.0,0.0,751403.3826322043,0.0,0.0,0.0,0,0,1643,5575,3775,2675,1075,75.44,75.44,0,2,2,1643,5575,3775,2675,1075,0
31080530,중앙동,0,0,648495.3793721586,0.0,0.0,0.0,648495.3793721586,0.0,0.0,0.0,0,0,274,2020,2229,3017,1146,8.86,8.86,0,2,2,274,2020,2229,3017,1146,0
31080550,보산동,0,0,13728874.49759515,0.0,0.0,0.0,13728874.49759515,0.0,0.0,0.0,0,0,264,1323,1120,779,384,17.56,17.56,0,2,2,264,1323,1120,779,384,0
31080560,불현동,0,0,33814506.09365925,0.0677547313172104,0.0218764783085643,0.2598103580358925,33814506.09365925,0.0677547313172104,0.0218764783085643,0.2598103580358925,0,0,3667,13687,8031,5692,1687,59.77,59.77,0,2,2,3667,13687,8031,5692,1687,0
31080580,소요동,0,0,31405818.786947995,0.0,0.0,0.0,31405818.786947995,0.0,0.0,0.0,0,0,829,4131,3579,5431,868,18.5,18.5,0,2,2,829,4131,3579,5431,868,0
31080600,상패동,0,0,8079781.100079704,0.0,0.0,0.0,8079781.100079704,0.0,0.0,0.0,0,0,449,2485,2052,2717,629,37.42,37.42,0,1,1,449,2485,2052,2717,629,0
31080610,송내동,0,0,5519409.762364772,0.5272731356547364,0.0,0.0,5519409.762364772,0.5272731356547364,0.0,0.0,0,0,4361,14367,6375,7970,2326,88.58,88.58,0,1,1,4361,14367,6375,7970,2326,0
31091510,일동,0,0,2453387.947283387,1.6107138332425857,7.0413437225879,20.78287962656559,2453387.947283387,1.6107138332425857,7.0413437225879,20.78287962656559,0,0,3382,14588,5474,5012,1537,0.11,0.11,0,1,1,3382,14588,5474,5012,1537,0
31091540,본오1동,0,0,6484897.085839733,0.5985694319615833,1.13737356311036,13.34240517877424,6484897.085839733,0.5985694319615833,1.13737356311036,13.34240517877424,0,0,5288,22723,7578,10390,4547,1.43,1.43,0,1,1,5288,22723,7578,10390,4547,0
31091550,본오2동,0,0,834377.5278814367,2.594953540392871,5.758076104838048,55.19664784517816,834377.5278814367,2.594953540392871,5.758076104838048,55.19664784517816,0,0,3459,15442,6027,5082,2028,53.36,53.36,0,1,1,3459,15442,6027,5082,2028,0
31091560,본오3동,0,0,1080047.3560604758,8.077186690981295,9.919102663028443,33.88871333032097,1080047.3560604758,8.077186690981295,9.919102663028443,33.88871333032097,0,0,2019,11849,4759,5376,1977,62.24,62.24,0,1,1,2019,11849,4759,5376,1977,0
31091570,부곡동,0,0,5700877.984597563,0.4625591079347066,3.1338119508171567,11.050882207890853,5700877.984597563,0.4625591079347066,3.1338119508171567,11.050882207890853,0,0,3021,12899,4888,4374,1612,0.24,0.24,0,0,0,3021,12899,4888,4374,1612,0
31091580,월피동,0,0,6072845.604134316,0.9992099349863862,1.1051174017055327,15.4512504741711,6072845.604134316,0.9992099349863862,1.1051174017055327,15.4512504741711,0,0,4789,23301,8374,8389,2907,38.79,38.79,0,0,0,4789,23301,8374,8389,2907,0
31091620,성포동,0,0,1704147.4879324764,3.432248419593497,9.184652752476548,28.25170521563802,1704147.4879324764,3.432248419593497,9.184652752476548,28.25170521563802,0,0,3457,15174,6465,4151,1108,96.36,96.36,0,2,2,3457,15174,6465,4151,1108,0
31091710,반월동,0,0,13259427.323123757,0.0,0.0724264209605504,6.362701311864234,13259427.323123757,0.0,0.0724264209605504,6.362701311864234,0,0,1996,9030,5805,9199,1740,62.45,62.45,0,1,1,1996,9030,5805,9199,1740,0
31091730,안산동,0,0,8374241.706672075,0.0661856170880181,0.0,7.01590538304042,8374241.706672075,0.0661856170880181,0.0,7.01590538304042,0,0,1041,4651,2982,4720,1340,22.73,22.73,0,0,0,1041,4651,2982,4720,1340,0
31091740,이동,0,0,2369742.9615003434,4.367140776292146,5.567665483346175,16.433609071822573,2369742.9615003434,4.367140776292146,5.567665483346175,16.433609071822573,0,0,2143,15255,5407,11987,3929,10.04,10.04,0,5,5,2143,15255,5407,11987,3929,0
31091760,사동,0,0,2244415.214772141,1.704838681281444,0.1559160199034229,31.87381321773291,2244415.214772141,1.704838681281444,0.1559160199034229,31.87381321773291,0,0,3593,19768,6738,7351,2283,31.27,31.27,0,3,3,3593,19768,6738,7351,2283,0
31091770,사이동,0,0,3011739.724825286,1.0543101396929728,13.525180960418147,23.001459526230207,3011739.724825286,1.0543101396929728,13.525180960418147,23.001459526230207,0,0,4998,19455,6658,5545,1867,55.71,55.71,0,1,1,4998,19455,6658,5545,1867,0
31091780,해양동,0,0,4806224.336353988,0.0,5.247940632659074,3.6027566283217607,4806224.336353988,0.0,5.247940632659074,3.6027566283217607,0,0,8751,25809,5831,9531,1869,90.3,90.3,0,0,0,8751,25809,5831,9531,1869,0
31092590,와동,0,0,3221239.334470704,1.6340687360176145,2.281020716582995,24.840873531030866,3221239.334470704,1.6340687360176145,2.281020716582995,24.840873531030866,0,0,5506,23482,7709,5241,2348,4.44,4.44,0,0,0,5506,23482,7709,5241,2348,0
31092660,초지동,0,0,25860308.011119746,0.3754654605175209,1.943840661805748,1.233103965151175,25860308.011119746,0.3754654605175209,1.943840661805748,1.233103965151175,0,0,7381,29423,9034,114603,12691,96.71,96.71,0,10,10,7381,29423,9034,114603,12691,0
31092680,선부1동,0,0,843508.8420417133,4.7286976451187845,5.1352269817530365,40.86672077566994,843508.8420417133,4.7286976451187845,5.1352269817530365,40.86672077566994,0,0,2356,10772,3944,3653,1075,88.75,88.75,0,1,1,2356,10772,3944,3653,1075,0
31092690,선부2동,0,0,3090406.4402411757,2.9314759838816697,1.0686359573927062,16.880737868353236,3090406.4402411757,2.9314759838816697,1.0686359573927062,16.880737868353236,0,0,1879,9271,3584,6012,2253,45.41,45.41,0,2,2,1879,9271,3584,6012,2253,0
31092700,선부3동,0,0,4813520.947696867,1.182812703876304,0.8605257544338312,13.588523399142838,4813520.947696867,1.182812703876304,0.8605257544338312,13.588523399142838,0,0,4857,21433,6832,6037,2153,74.96,74.96,0,2,2,4857,21433,6832,6037,2153,0
31092720,대부동,0,0,60883058.17744252,0.0914092524247593,0.3352052415061091,0.2163782661279076,60883058.17744252,0.0914092524247593,0.3352052415061091,0.2163782661279076,0,0,628,4066,4511,4827,1970,0.0,0.0,0,0,0,628,4066,4511,4827,1970,0
31092730,호수동,0,0,2645303.1690055677,0.0,0.7556099493053114,10.786438589198706,2645303.1690055677,0.0,0.7556099493053114,10.786438589198706,0,0,7647,27019,8106,28720,9278,96.88,96.88,0,4,4,7647,27019,8106,28720,9278,0
31092740,고잔동,0,0,1459729.3500911563,5.100243373564236,10.372472919716245,31.80470468687927,1459729.3500911563,5.100243373564236,10.372472919716245,31.80470468687927,0,0,2386,13349,4661,9280,1475,15.15,15.15,0,2,2,2386,13349,4661,9280,1475,0
31092750,중앙동,0,0,1998724.024669557,11.371895346462086,4.7696573260040935,25.212837252899533,1998724.024669557,11.371895346462086,4.7696573260040935,25.212837252899533,0,0,2997,15961,4591,19681,5482,91.83,91.83,0,2,2,2997,15961,4591,19681,5482,0
31092760,원곡동,0,0,1320370.9024419754,5.2085227558786595,5.788420746274838,33.33689375780293,1320370.9024419754,5.2085227558786595,5.788420746274838,33.33689375780293,0,0,517,2990,2106,13552,4980,0.0,0.0,0,2,2,517,2990,2106,13552,4980,0
31092770,신길동,0,0,6841270.417447045,1.4541659338052466,0.2667616047642283,5.916367742271103,6841270.417447045,1.4541659338052466,0.2667616047642283,5.916367742271103,0,0,3404,12826,4992,17726,3270,87.05,87.05,0,5,5,3404,12826,4992,17726,3270,0
31092780,백운동,0,0,1465715.271212133,2.7058433174619605,1.5751372950687828,30.415966183070783,1465715.271212133,2.7058433174619605,1.5751372950687828,30.415966183070783,0,0,3774,15125,5322,3437,1449,86.94,86.94,0,7,7,3774,15125,5322,3437,1449,0
31101510,주교동,0,0,5520761.037604406,0.0,0.0,0.0,5520761.037604406,0.0,0.0,0.0,0,0,1097,6190,3674,4833,1149,36.44,36.44,0,0,0,1097,6190,3674,4833,1149,0
31101520,원신동,0,0,12901447.008465236,0.3721703896353643,0.0,2.2342096153336226,12901447.008465236,0.3721703896353643,0.0,2.2342096153336226,0,0,4715,12689,5486,5618,1671,94.25,94.25,0,0,0,4715,12689,5486,5618,1671,0
31101530,흥도동,0,0,11195493.579305775,0.1940138141627836,0.0268446552062293,2.748274411885857,11195493.579305775,0.1940138141627836,0.0268446552062293,2.748274411885857,0,0,6158,17754,5669,14397,2946,92.47,92.47,0,0,0,6158,17754,5669,14397,2946,0
31101540,성사1동,0,0,2309005.9415986347,0.0,0.0,0.0,2309005.9415986347,0.0,0.0,0.0,0,0,2570,12305,6329,7556,2326,75.65,75.65,0,1,1,2570,12305,6329,7556,2326,0
31101550,성사2동,0,0,993602.403393606,0.0,0.0,0.0,993602.403393606,0.0,0.0,0.0,0,0,1308,5874,3558,2040,648,96.79,96.79,0,1,1,1308,5874,3558,2040,648,0
31101560,효자동,0,0,25774227.64423159,1.236764484753562,0.1125088962907793,3.089529435746299,25774227.64423159,1.236764484753562,0.1125088962907793,3.089529435746299,0,0,5329,14763,3842,4868,1329,91.82,91.82,0,1,1,5329,14763,3842,4868,1329,0
31101580,창릉동,0,0,11302131.133050485,2.5841297450162872,0.9696919759891454,8.254711617612625,11302131.133050485,2.5841297450162872,0.9696919759891454,8.254711617612625,0,0,4237,14869,4207,12293,3023,51.32,51.32,0,2,2,4237,14869,4207,12293,3023,0
