dong_code,dong_name,station_count_지하철,행정동전체면적_m2,주거지역비율_pct,상업업무지역비율_pct,공공시설지역비율_pct,station_count_고속철도,pop_0_19,pop_20_59,pop_60_plus,worker_count,business_count,station_count_준고속철도,station_count_일반철도,아파트비율_퍼센트,worker_density,business_density,station_density_지하철,기타지역비율_pct
31011550,율천동,1,2996941.75,9.23,4.1,4.1,0,8028.0,29783.0,6173.0,9533.0,1773.0,0,0,71.44,0.00318090933865104,0.0005916030900480745,3.3367348564471207e-07,82.57
31011560,정자1동,0,1147008.19,13.09,6.14,1.48,0,6521.0,19056.0,5098.0,4235.0,824.0,0,0,90.01,0.003692214263930476,0.0007183906855911953,0.0,79.28999999999999
31011570,정자2동,1,1215190.4,20.13,10.61,2.89,0,5535.0,18870.0,6011.0,6726.0,1335.0,0,0,65.67,0.0055349351014825745,0.0010985932739338742,8.22916310062827e-07,66.37
31011620,정자3동,1,1907339.22,6.31,4.93,4.3,0,11304.0,27580.0,4581.0,9205.0,1596.0,0,0,96.98,0.004826094856871731,0.0008367677774652126,5.242905873842184e-07,84.46000000000001
31011580,영화동,0,1281458.57,24.85,17.54,4.01,0,2301.0,12629.0,5712.0,8385.0,2048.0,0,0,13.04,0.006543325079900605,0.001598178862687709,0.0,53.6
31011590,송죽동,0,1675128.5,10.95,7.49,2.26,0,3089.0,12718.0,4100.0,7991.0,1336.0,0,0,41.19,0.004770380302139386,0.0007975507550567162,0.0,79.3
31011600,조원1동,0,1634290.39,19.0,6.62,3.32,0,4727.0,18137.0,6453.0,6568.0,1259.0,0,0,45.8,0.004018869620814335,0.0007703649288375834,0.0,71.06
31011630,조원2동,0,1255613.15,3.57,2.91,3.44,0,3737.0,12120.0,3604.0,4002.0,592.0,0,0,98.26,0.003187287422059993,0.00047148279706634577,0.0,90.08
31011610,연무동,0,11566580.69,2.71,0.96,0.38,0,1894.0,9705.0,4924.0,5521.0,949.0,0,0,21.17,0.00047732343273829066,8.204671937486649e-05,0.0,95.95
31012520,세류1동,3,786327.9,13.3,3.33,1.7,1,1582.0,6701.0,2298.0,1448.0,300.0,0,5,71.29,0.001841470969021429,0.0003815202283884176,3.8152022838841764e-06,81.67
31012530,세류2동,1,4152129.65,8.67,4.16,0.48,0,2958.0,15535.0,5572.0,5409.0,1448.0,0,0,20.44,0.0013027049865812772,0.0003487367018986299,2.4084026374214775e-07,86.69
31012540,세류3동,1,876174.14,37.73,13.53,1.92,0,2778.0,12548.0,4831.0,5607.0,1224.0,0,0,26.43,0.006399412792456995,0.0013969825678557806,1.141325627333154e-06,46.82000000000001
31012550,평동,4,10857218.63,3.53,3.33,0.92,1,7030.0,26150.0,7790.0,33690.0,3486.0,0,5,76.94,0.0031030046596721215,0.0003210767065484421,3.6841848140957215e-07,92.22
31012560,서둔동,3,5441480.29,8.61,5.23,3.69,1,6083.0,24807.0,8013.0,12922.0,2252.0,0,5,31.51,0.002374721456535176,0.00041385797245915623,5.513205672191247e-07,82.47
31012570,구운동,0,1941000.11,9.06,9.85,1.33,0,3791.0,16329.0,5166.0,6302.0,1491.0,0,0,64.76,0.003246779826286322,0.0007681606983486046,0.0,79.75999999999999
31012650,금곡동,0,4095864.76,3.21,2.88,1.2,0,10381.0,28830.0,6589.0,7131.0,1691.0,0,0,90.03,0.0017410242812759742,0.0004128554283603523,0.0,92.71
31012660,호매실동,0,4748119.36,2.82,1.83,1.07,0,11624.0,28647.0,5509.0,4407.0,937.0,0,0,92.63,0.0009281569534913121,0.00019734129008880405,0.0,94.28
31012600,권선1동,3,1219242.03,15.03,23.28,2.12,0,3305.0,17453.0,4076.0,12749.0,2590.0,0,0,40.53,0.010456496484045447,0.0021242706011199083,2.4605450978222873e-06,59.57
31012640,권선2동,2,2457543.25,8.07,4.37,1.86,0,11708.0,32495.0,6131.0,7022.0,1458.0,0,0,97.61,0.0028573250948773442,0.0005932754184464779,8.138208757839203e-07,85.7
31012610,곡선동,1,3596028.84,3.36,5.23,0.97,0,4329.0,20531.0,3003.0,7363.0,1703.0,0,0,77.55,0.0020475364151916883,0.0004735779594012556,2.7808453282516477e-07,90.44
31012620,입북동,0,6947168.78,1.07,1.36,0.5,0,3890.0,10561.0,2730.0,2328.0,593.0,0,0,88.89,0.0003351005386105862,8.535851348628763e-05,0.0,97.07
31013670,매교동,1,723059.43,24.89,18.25,3.18,0,573.0,3778.0,1595.0,3655.0,761.0,0,0,27.85,0.00505490952514021,0.001052472270487469,1.3830121819809056e-06,53.68
31013680,매산동,2,831471.87,16.41,25.14,3.1,1,1000.0,6999.0,2660.0,15328.0,2740.0,0,5,37.81,0.018434778797526433,0.003295361032438832,2.4053730163787095e-06,55.349999999999994
31013690,고등동,2,1013302.87,18.42,6.87,1.7,1,1047.0,5481.0,2735.0,1937.0,557.0,0,5,6.53,0.0019115706244677707,0.0005496875776089563,1.973743546172195e-06,73.00999999999999
31013700,화서1동,0,954281.78,31.19,10.99,2.66,0,3923.0,14278.0,5393.0,4034.0,1275.0,0,0,42.15,0.004227262936904996,0.0013360833526410189,0.0,55.16
31013710,화서2동,1,1952811.11,4.89,3.48,2.88,0,5418.0,17652.0,4201.0,4775.0,892.0,0,0,94.0,0.0024451929710577833,0.000456777409462522,5.120822976037242e-07,88.75
31013530,지동,0,792689.99,39.66,13.45,2.4,0,1281.0,6733.0,3822.0,5819.0,872.0,0,0,13.43,0.007340826897443971,0.0011000517364789728,0.0,44.49
31013540,우만1동,0,1304417.93,16.53,10.04,2.87,0,2649.0,13430.0,5023.0,5528.0,1259.0,0,0,45.63,0.0042379055614159035,0.0009651814583615454,0.0,70.56
31013550,우만2동,0,806373.91,10.06,8.57,2.71,0,3274.0,11373.0,2768.0,5120.0,768.0,0,0,85.41,0.006349411775904935,0.0009524117663857401,0.0,78.66
31013560,인계동,2,2919529.82,12.11,18.67,1.77,0,5290.0,26301.0,6262.0,43808.0,5715.0,0,0,50.58,0.015005155864395298,0.001957506979661686,6.850418126550081e-07,67.45
31013720,행궁동,0,1560870.46,16.48,18.42,4.52,0,793.0,6543.0,3591.0,7995.0,2524.0,0,0,1.23,0.00512214191044962,0.0016170464267635826,0.0,60.58
31014510,매탄1동,0,600865.91,19.62,7.88,2.16,0,3422.0,12407.0,3132.0,2006.0,621.0,0,0,83.05,0.0033385152437198757,0.0010335084578016165,0.0,70.34
31014520,매탄2동,0,607867.99,20.35,14.54,4.1,0,2684.0,9883.0,2821.0,4166.0,897.0,0,0,62.38,0.0068534617194293546,0.001475649342853608,0.0,61.01
31014530,매탄3동,2,3182368.19,5.05,7.57,1.43,0,7766.0,24647.0,4155.0,52113.0,1865.0,0,0,89.66,0.016375540757223396,0.0005860415541654027,6.284627926706732e-07,85.95
31014540,매탄4동,0,744992.86,15.88,8.02,2.05,0,4098.0,14826.0,3588.0,2327.0,697.0,0,0,88.91,0.0031235198683229864,0.0009355794362789521,0.0,74.05
31014600,원천동,1,3236457.81,4.8,8.41,3.8,0,8226.0,25860.0,4459.0,20221.0,2137.0,0,0,81.22,0.006247879993200814,0.000660289775256918,3.089797731665503e-07,82.99
31014640,영통1동,1,1687406.71,7.67,2.33,2.74,0,9078.0,23687.0,3744.0,3368.0,710.0,0,0,96.29,0.0019959621945441004,0.000420764001818976,5.926253546746141e-07,87.26
31014650,영통2동,3,1368287.52,5.91,12.0,1.39,0,5058.0,19633.0,1940.0,14823.0,1959.0,0,0,93.13,0.010833249432759326,0.0014317166321780694,2.1925216419265992e-06,80.7
4111759000,Unknown,0,,,,,0,,,,,,0,0,,,,,
31014620,광교1동,2,7966171.85,2.5,2.9,1.7,0,12955.0,34797.0,4379.0,24835.0,3182.0,0,0,58.63,0.0031175576509774676,0.0003994390354503846,2.510616187620268e-07,92.9
31014630,광교2동,2,4142007.1,1.44,2.06,0.66,0,6528.0,17519.0,3932.0,5295.0,882.0,0,0,86.38,0.001278365746883248,0.0002129402433901841,4.828576947623222e-07,95.84
31021510,신흥1동,2,322595.94,41.01,22.06,2.13,0,1351.0,8653.0,3667.0,4111.0,1154.0,0,0,7.53,0.012743495779496062,0.0035772303890874374,6.199706046945299e-06,34.80000000000001
31021520,신흥2동,3,1140282.73,13.26,4.78,1.98,0,1707.0,5956.0,2262.0,3096.0,654.0,0,0,72.1,0.002715116101050525,0.0005735419670823784,2.630926454506323e-06,79.98
31021530,신흥3동,3,321158.54,31.02,24.3,4.23,0,1123.0,7141.0,2854.0,4026.0,1166.0,0,0,7.38,0.012535864685007727,0.0036306056191552434,9.3411808383068e-06,40.45
31021540,태평1동,2,1341075.29,11.82,5.03,1.49,0,1486.0,10159.0,4252.0,4761.0,965.0,0,0,15.64,0.003550136249221696,0.0007195718295523916,1.4913405793831951e-06,81.66
31021550,태평2동,0,482254.41,35.47,11.55,3.07,0,2104.0,10060.0,3971.0,3006.0,715.0,0,0,16.43,0.006233224492312403,0.0014826199308061773,0.0,49.91
31021560,태평3동,2,371118.38,36.5,14.35,4.9,0,1737.0,8555.0,3530.0,2254.0,795.0,0,0,17.02,0.006073533733196574,0.002142173610422039,5.389116001061733e-06,44.25
31021570,태평4동,0,404262.65,34.65,7.88,4.23,0,2145.0,8514.0,3292.0,2083.0,488.0,0,0,24.65,0.0051525907722330365,0.0012071360042485463,0.0,53.24
31021580,수진1동,4,333161.69,44.53,16.44,2.21,0,1198.0,7733.0,3870.0,2370.0,804.0,0,0,2.96,0.007113663038294899,0.0024132426509658645,1.2006182343113753e-05,36.81999999999999
31021590,수진2동,3,923875.45,14.85,8.36,3.49,0,2098.0,10227.0,4375.0,5744.0,1066.0,0,0,43.36,0.006217288271852908,0.0011538351841565459,3.2471909497839003e-06,73.3
31021600,단대동,3,802478.63,10.62,4.46,3.86,0,2581.0,9939.0,3763.0,3701.0,634.0,0,0,56.21,0.00461196081938516,0.0007900521911618999,3.7384173083370655e-06,81.06
31021610,산성동,2,584530.43,22.11,5.07,6.61,0,1809.0,8048.0,3334.0,1939.0,521.0,0,0,1.49,0.003317192571081078,0.0008913137336427239,3.4215498412388633e-06,66.21000000000001
31021620,양지동,1,1259358.89,6.99,1.78,1.67,0,1688.0,6103.0,2380.0,1764.0,416.0,0,0,21.08,0.0014007127070711296,0.00033032680620271535,7.940548226026812e-07,89.56
31021670,복정동,5,3556491.41,2.55,3.77,2.8,0,1331.0,8551.0,1697.0,9455.0,1244.0,0,0,0.0,0.002658519003697921,0.0003497829339608899,1.4058799596498788e-06,90.88
31021680,위례동,4,3163805.1,5.16,3.85,1.28,0,9304.0,28445.0,7713.0,9584.0,2010.0,0,0,88.21,0.003029263717910344,0.0006353109425083254,1.2643003831011452e-06,89.71000000000001
31021640,신촌동,0,4979344.64,1.93,0.8,0.35,0,1033.0,2973.0,789.0,994.0,210.0,0,0,57.53,0.00019962466385897801,4.217422475893902e-05,0.0,96.92
31021650,고등동,0,12312881.27,0.4,1.16,0.31,0,846.0,3748.0,1242.0,1028.0,227.0,0,0,83.14,8.348980043394547e-05,1.8435977333176674e-05,0.0,98.13
31021660,시흥동,0,12939262.7,0.79,3.63,0.29,0,392.0,1928.0,1021.0,7007.0,718.0,0,0,0.0,0.0005415300826989613,5.5490024172663646e-05,0.0,95.29
31022510,성남동,4,1999238.55,11.91,12.77,2.78,0,3751.0,21864.0,7787.0,13009.0,3309.0,0,0,29.92,0.0065069773689262495,0.0016551301494178614,2.000761740003459e-06,72.53999999999999
31022620,중앙동,3,678680.84,19.29,14.05,1.48,0,1901.0,8683.0,3870.0,3203.0,1195.0,0,0,46.92,0.004719449572132913,0.0017607687289100315,4.4203399052134685e-06,65.18
31022530,금광1동,1,605703.16,24.6,9.73,3.45,0,927.0,4584.0,1699.0,2074.0,504.0,0,0,56.65,0.003424119497685564,0.0008320907554645729,1.650973721159867e-06,62.22
31022540,금광2동,2,1093936.19,18.0,7.87,3.81,0,3535.0,15932.0,5892.0,5409.0,1443.0,0,0,32.56,0.004944529716994329,0.0013190897359258305,1.8282602022534032e-06,70.32
31022550,은행1동,1,272917.98,19.26,2.27,2.01,0,1911.0,6874.0,2287.0,543.0,140.0,0,0,33.48,0.001989608746115239,0.000512974630674279,3.6641045048162785e-06,76.46000000000001
31022560,은행2동,1,2405438.6,8.33,1.77,0.75,0,3726.0,15484.0,6140.0,2709.0,854.0,0,0,27.37,0.0011261979416097912,0.00035502880846613574,4.157246000774423e-07,89.15
31022570,상대원1동,0,6785851.56,2.73,3.52,0.67,0,3776.0,16869.0,5916.0,42407.0,4215.0,0,0,50.36,0.006249326208358367,0.0006211453290313042,0.0,93.08
31022580,상대원2동,0,513822.14,31.74,12.65,1.87,0,1697.0,8887.0,3835.0,5931.0,1131.0,0,0,3.62,0.011542904709953858,0.0022011507717008623,0.0,53.74
31022590,상대원3동,0,305658.13,44.26,17.05,1.89,0,1649.0,8150.0,3178.0,1952.0,771.0,0,0,1.56,0.006386219793781169,0.002522425953383853,0.0,36.8
31022600,하대원동,2,2337584.17,5.16,3.99,1.57,0,3420.0,13489.0,4579.0,6205.0,1163.0,0,0,63.74,0.0026544498716268494,0.0004975221918939607,8.55584164907929e-07,89.28
31022610,도촌동,0,9391862.55,1.23,1.49,0.62,0,5782.0,17071.0,4896.0,9120.0,1129.0,0,0,84.92,0.0009710533934496612,0.00012021044750051179,0.0,96.66
31023510,분당동,0,3383924.96,6.78,1.13,0.55,0,5256.0,16670.0,4930.0,3024.0,411.0,0,0,69.54,0.0008936368376180137,0.00012145659400165464,0.0,91.53999999999999
31023530,수내1동,2,1021721.97,4.07,10.01,1.57,0,3580.0,11510.0,3033.0,19868.0,2680.0,0,0,60.44,0.019445603190665996,0.002623022777883273,1.957479684987517e-06,84.35
31023540,수내2동,2,822699.86,3.91,1.36,1.24,0,3199.0,6095.0,1540.0,1925.0,554.0,0,0,100.0,0.0023398569679793087,0.0006733926027327464,2.4310202264720087e-06,93.49
31023520,수내3동,0,1049032.41,8.7,2.85,1.41,0,3609.0,8942.0,1768.0,2304.0,529.0,0,0,87.53,0.002196309644978497,0.0005042742197020941,0.0,87.04
31023780,정자동,3,973853.45,8.53,12.16,1.52,0,3591.0,13111.0,3400.0,4948.0,1198.0,0,0,83.34,0.005080846609876663,0.0012301645591415201,3.080545640588114e-06,77.78999999999999
31023770,정자1동,3,1455773.35,1.75,7.18,2.74,0,5470.0,20581.0,4981.0,28251.0,2709.0,0,0,47.4,0.019406180227029116,0.0018608665971123809,2.0607603511765014e-06,88.33
31023550,정자2동,0,501934.48,7.65,1.47,1.51,0,2493.0,10415.0,3473.0,1028.0,242.0,0,0,100.0,0.0020480760755457947,0.0004821346403522202,0.0,89.37
31023560,정자3동,0,1968712.91,3.91,2.54,1.81,0,3237.0,9914.0,2721.0,4364.0,384.0,0,0,88.85,0.0022166766814049254,0.00019505129368915932,0.0,91.74
31023580,서현1동,1,7484774.9,1.61,2.89,0.49,0,7040.0,20334.0,5218.0,32737.0,3806.0,0,0,72.46,0.004373812230472858,0.0005084989262662949,1.3360455235583155e-07,95.01
31023590,서현2동,0,780059.37,9.83,6.08,2.57,0,3862.0,12092.0,3093.0,3232.0,808.0,0,0,88.98,0.004143274376613882,0.0010358185941534705,0.0,81.52
31023600,이매1동,3,2882911.09,4.24,1.59,1.03,0,5644.0,16126.0,4579.0,4605.0,797.0,0,0,89.33,0.001597343746034161,0.00027645667005194927,1.0406148182632972e-06,93.14
31023610,이매2동,2,635513.41,7.72,2.19,2.18,0,2999.0,8192.0,2912.0,2791.0,452.0,0,0,99.73,0.004391724794534363,0.000711235975324089,3.147061837717208e-06,87.91
31023620,야탑1동,1,1151192.63,4.65,13.57,1.78,0,2774.0,11350.0,3726.0,23160.0,2648.0,0,0,74.67,0.020118266392826732,0.0023002232041539374,8.686643520218796e-07,80.0
31023640,야탑2동,1,622753.12,8.46,4.62,1.78,0,3149.0,9957.0,3996.0,2858.0,534.0,0,0,92.1,0.004589298564982071,0.0008574826569980496,1.6057727659139506e-06,85.14
31023630,야탑3동,3,5104612.58,2.88,2.53,1.39,0,4730.0,19205.0,6001.0,12383.0,1667.0,0,0,61.54,0.0024258452146775343,0.00032656738858656624,5.877037587040784e-07,93.2
31023750,판교동,0,4572927.34,4.57,2.23,1.4,0,6522.0,14181.0,3240.0,5692.0,864.0,0,0,76.99,0.0012447169125559632,0.00018893805559528325,0.0,91.8
31023740,삼평동,2,2794522.04,2.94,9.37,1.85,0,5997.0,15247.0,3643.0,87620.0,3068.0,0,0,88.83,0.03135419894547922,0.0010978621589218245,7.156858923871085e-07,85.84
31023760,백현동,2,1931244.92,5.02,4.93,1.27,0,6523.0,17567.0,4179.0,12686.0,1519.0,0,0,88.56,0.006568819867722584,0.0007865392857536343,1.0356014295637054e-06,88.78
31023710,금곡동,4,5758613.12,2.28,1.83,0.56,0,4507.0,18121.0,6462.0,13145.0,1817.0,0,0,66.97,0.0022826676712008696,0.0003155273608651183,6.946116915027371e-07,95.33
31023720,구미1동,4,3544160.82,2.9,2.38,1.08,0,3244.0,11665.0,3195.0,9234.0,1641.0,0,0,61.07,0.002605412245365871,0.0004630151066325963,1.1286169570569074e-06,93.64
31023670,구미동,2,3755051.87,5.56,4.85,1.15,0,5255.0,19776.0,6878.0,20061.0,1782.0,0,0,73.9,0.005342402900002171,0.00047456068829090616,5.326158117743055e-07,88.44
31023680,운중동,0,17571575.01,1.46,0.56,0.7,0,4575.0,13002.0,3728.0,6677.0,1033.0,0,0,67.15,0.0003799887031297031,5.878812795162248e-05,0.0,97.28
31030690,의정부1동,10,1942528.55,21.55,25.49,2.56,0,2002.0,13070.0,5383.0,19333.0,5417.0,0,0,43.08,0.009952492075290463,0.002788633402568067,5.1479294860034465e-06,50.400000000000006
31030520,의정부2동,7,2318580.95,13.58,10.24,2.31,0,4337.0,20975.0,6881.0,17907.0,2918.0,0,0,33.07,0.007723258487016709,0.0012585284115214585,3.0190880331220733e-06,73.87
4115053000,Unknown,0,,,,,0,,,,,,0,0,,,,,
31030550,호원1동,7,6222574.51,3.88,2.12,1.11,0,5487.0,21390.0,9643.0,6693.0,1291.0,0,0,64.81,0.0010755998163193138,0.000207470396364595,1.124936308715852e-06,92.89
31030650,호원2동,4,4492905.41,3.43,2.35,0.76,0,6474.0,20939.0,8586.0,5159.0,1245.0,0,0,85.79,0.0011482547548198924,0.0002771035413356786,8.902925022833048e-07,93.46
31030560,장암동,7,8956291.1,0.74,1.53,0.93,0,3475.0,11062.0,5069.0,3112.0,583.0,0,0,97.36,0.00034746525824696844,6.509390924099698e-05,7.815735243344406e-07,96.8
31030570,신곡1동,3,2955287.48,8.75,3.57,1.35,0,7638.0,27967.0,9723.0,4874.0,1254.0,0,0,82.2,0.001649247334808696,0.00042432420144647204,1.0151296685322298e-06,86.33
31030580,신곡2동,6,2434329.37,6.43,4.25,2.82,0,8432.0,27211.0,9030.0,8893.0,1660.0,0,0,90.62,0.0036531621848540025,0.0006819126534192785,2.4647445304311273e-06,86.5
31030590,송산1동,0,16084116.05,1.65,1.2,0.67,0,4897.0,17585.0,6542.0,11545.0,1615.0,0,0,74.65,0.0007177889020511525,0.00010040962120507678,0.0,96.48
31030700,송산2동,3,1448551.73,7.61,5.92,4.27,0,19793.0,49680.0,11305.0,5229.0,1176.0,0,0,95.14,0.0036098124020492533,0.0008118453594970209,2.071034080349543e-06,82.2
31030600,자금동,7,11844592.49,2.18,1.49,0.64,0,4932.0,17058.0,6203.0,11529.0,1646.0,0,0,67.97,0.0009733555637075587,0.0001389663681032736,5.909869846433264e-07,95.69
4115059000,Unknown,0,,,,,0,,,,,,0,0,,,,,
4115060000,Unknown,0,,,,,0,,,,,,0,0,,,,,
4115061000,Unknown,0,,,,,0,,,,,,0,0,,,,,
31030640,녹양동,1,3824332.49,4.24,2.98,0.77,0,4051.0,13734.0,4899.0,4821.0,978.0,0,0,75.67,0.0012606121493341689,0.0002557309027274045,2.6148354062106797e-07,92.01
31041510,안양1동,1,606235.31,8.04,25.13,2.47,0,2445.0,9507.0,2910.0,7964.0,2103.0,0,2,89.92,0.013136813162315854,0.00346895003520219,1.649524505564522e-06,64.36
31041520,안양2동,1,1707895.1,13.48,8.37,2.37,0,2865.0,13599.0,5212.0,6456.0,1459.0,0,2,40.29,0.0037800916461217075,0.0008542679231244689,5.855160542319869e-07,75.78
31041530,안양3동,1,727658.74,19.35,9.29,7.04,0,2311.0,10361.0,4127.0,4566.0,999.0,0,2,38.95,0.006274919476590429,0.0013728963112382476,1.3742705818200677e-06,64.32
31041540,안양4동,1,309922.41,15.89,27.6,5.68,0,834.0,4426.0,2013.0,5313.0,1584.0,0,2,46.43,0.017143000403967466,0.0051109566421766355,3.226614041778179e-06,50.83
31041550,안양5동,0,643676.97,20.05,11.4,5.39,0,1583.0,7876.0,3756.0,5763.0,895.0,0,0,32.88,0.008953248707826952,0.0013904490011287737,0.0,63.16
31041560,안양6동,1,1439898.6,10.96,9.89,2.18,0,2367.0,12542.0,4709.0,9762.0,1724.0,0,0,40.74,0.006779644066555938,0.0011973065325489077,6.944933483462342e-07,76.97
31041570,안양7동,1,1053472.71,4.21,7.79,1.11,0,3215.0,10343.0,2568.0,13518.0,1607.0,0,0,92.29,0.012831846398633032,0.0015254310669184261,9.492414853257162e-07,86.89
31041580,안양8동,1,1168551.15,11.13,5.4,2.83,0,1300.0,6980.0,2905.0,5006.0,752.0,0,0,11.43,0.004283937421102329,0.0006435319497940374,8.557605715346243e-07,80.64
31041590,안양9동,0,6524845.64,2.16,0.58,0.42,0,2471.0,10648.0,4567.0,1254.0,390.0,0,0,60.74,0.00019218845459125349,5.977152893986352e-05,0.0,96.84
31041600,석수1동,2,10361544.64,1.24,0.85,0.77,0,3211.0,12228.0,4750.0,4964.0,791.0,0,0,77.51,0.00047907915011358854,7.633996932712501e-05,1.9302141422787612e-07,97.14
31041610,석수2동,3,3310775.95,7.54,4.19,1.05,2,5068.0,20123.0,7252.0,9599.0,1362.0,0,0,60.25,0.0028993203239775275,0.0004113839234563384,9.061319899919348e-07,87.22
31041620,석수3동,0,788396.06,14.17,3.64,3.18,0,2528.0,8604.0,2975.0,1728.0,418.0,0,0,38.65,0.002191791775288783,0.0005301903715686987,0.0,79.00999999999999
31041630,박달1동,0,450832.84,33.53,15.89,3.16,0,2072.0,9577.0,4015.0,4031.0,1048.0,0,0,42.1,0.008941229746951414,0.002324586647185582,0.0,47.42
31041640,박달2동,1,7421677.84,1.51,0.86,0.81,2,4638.0,14713.0,4041.0,7816.0,692.0,0,0,84.87,0.0010531311340225822,9.324037164068922e-05,1.347404214460827e-07,96.82
31042510,비산1동,1,2096925.76,3.16,1.34,2.89,0,4372.0,13631.0,4212.0,2555.0,456.0,0,2,95.2,0.0012184503851904683,0.00021746120377567652,4.768886047712204e-07,92.61
31042520,비산2동,0,476533.64,7.59,8.54,2.25,0,2032.0,7039.0,2192.0,2122.0,420.0,0,0,98.15,0.0044529909786756505,0.0008813648496907507,0.0,81.62
31042530,비산3동,0,5331645.43,3.73,1.38,0.41,0,3352.0,14670.0,5336.0,6079.0,1012.0,0,0,44.72,0.0011401733441956585,0.00018981007144694954,0.0,94.48
31042540,부흥동,1,483248.13,7.89,4.04,4.43,0,3965.0,10721.0,3276.0,5358.0,902.0,0,0,99.44,0.01108747177125988,0.001866535934616725,2.0693303044531318e-06,83.64
31042550,달안동,1,433439.22,5.56,5.96,4.1,0,1686.0,7569.0,2074.0,6586.0,771.0,0,0,96.72,0.015194748642838672,0.0017787961135178585,2.3071285519038373e-06,84.38
31042560,관양1동,0,3237305.16,9.14,5.49,1.1,0,5660.0,23778.0,8224.0,9885.0,2187.0,0,0,45.86,0.00305346561767117,0.0006755618923466716,0.0,84.27
31042570,관양2동,0,1659422.43,7.54,21.1,1.74,0,2870.0,12695.0,3855.0,53502.0,5492.0,0,0,57.23,0.032241338330998445,0.0033095852512774002,0.0,69.62
31042580,부림동,2,947004.68,4.49,10.09,5.65,0,5102.0,18738.0,3592.0,16282.0,2565.0,0,0,64.78,0.017193156848842678,0.002708539940872219,2.1119219811869153e-06,79.77
31042590,평촌동,0,532978.62,9.27,17.96,3.78,0,3334.0,10023.0,2345.0,8447.0,1211.0,0,0,93.59,0.0158486657491843,0.0022721361693219116,0.0,68.99
31042600,평안동,2,830754.91,6.3,2.65,2.45,0,6403.0,14888.0,3047.0,3712.0,425.0,0,0,100.0,0.004468225171194375,0.0005115828927148733,2.4074489068935213e-06,88.6
31042610,귀인동,0,714894.26,6.43,14.23,2.41,0,4893.0,10022.0,2116.0,5351.0,1279.0,0,0,94.12,0.0074850230297347055,0.0017890757718240866,0.0,76.93
31042620,호계1동,2,1005344.39,6.38,23.05,0.98,0,1708.0,5247.0,1153.0,16812.0,3266.0,0,0,80.26,0.016722627755283714,0.003248638011465418,1.9893680413137893e-06,69.59
31042630,호계2동,4,1660282.34,7.14,6.73,2.66,0,3794.0,15600.0,4814.0,9824.0,1260.0,0,0,75.17,0.005917065888890217,0.0007589070663682484,2.4092287821214236e-06,83.47
31042640,호계3동,0,849204.57,9.25,10.92,1.45,0,3875.0,14153.0,4234.0,4341.0,996.0,0,0,89.61,0.005111842485667361,0.0011728622703811773,0.0,78.38
31042650,범계동,1,572320.7,7.01,11.18,2.98,0,3616.0,9742.0,2449.0,14017.0,2201.0,0,0,94.57,0.024491513236818252,0.003845745925250551,1.747272115061586e-06,78.83
31042660,신촌동,0,399996.32,9.24,10.23,2.52,0,2654.0,8456.0,2293.0,3071.0,710.0,0,0,96.23,0.0076775706334578885,0.0017750163301058614,0.0,78.00999999999999
31042670,갈산동,0,729279.92,8.15,4.39,3.43,0,2315.0,6714.0,2280.0,1818.0,409.0,0,0,89.54,0.002492869953110832,0.0005608271786701486,0.0,84.03
4119051000,Unknown,0,,,,,0,,,,,,0,0,,,,,
4119052000,Unknown,0,,,,,0,,,,,,0,0,,,,,
4119053000,Unknown,0,,,,,0,,,,,,0,0,,,,,
4119054000,Unknown,0,,,,,0,,,,,,0,0,,,,,
4119055000,Unknown,0,,,,,0,,,,,,0,0,,,,,
4119056000,Unknown,0,,,,,0,,,,,,0,0,,,,,
4119057000,Unknown,0,,,,,0,,,,,,0,0,,,,,
4119058000,Unknown,0,,,,,0,,,,,,0,0,,,,,
4119059000,Unknown,0,,,,,0,,,,,,0,0,,,,,
4119060000,Unknown,0,,,,,0,,,,,,0,0,,,,,
31050890,중동,0,1547389.32,19.5,11.57,4.54,0,6942.0,26493.0,8801.0,18383.0,3160.0,0,0,51.0,0.011880009615085878,0.002042149289216742,0.0,64.39
4119062000,Unknown,0,,,,,0,,,,,,0,0,,,,,
4119063000,Unknown,0,,,,,0,,,,,,0,0,,,,,
4119064000,Unknown,0,,,,,0,,,,,,0,0,,,,,
4119065000,Unknown,0,,,,,0,,,,,,0,0,,,,,
4119066000,Unknown,0,,,,,0,,,,,,0,0,,,,,
4119067000,Unknown,0,,,,,0,,,,,,0,0,,,,,
4119068000,Unknown,0,,,,,0,,,,,,0,0,,,,,
4119069000,Unknown,0,,,,,0,,,,,,0,0,,,,,
4119070000,Unknown,0,,,,,0,,,,,,0,0,,,,,
4119071000,Unknown,0,,,,,0,,,,,,0,0,,,,,
4119072000,Unknown,0,,,,,0,,,,,,0,0,,,,,
4119073000,Unknown,0,,,,,0,,,,,,0,0,,,,,
4119074000,Unknown,0,,,,,0,,,,,,0,0,,,,,
31050930,소사본동,0,3004492.35,15.48,7.15,2.46,0,8603.0,34961.0,13700.0,10544.0,2523.0,0,0,51.0,0.0035094114984066793,0.000839742527549322,0.0,74.91
4119076000,Unknown,0,,,,,0,,,,,,0,0,,,,,
4119077000,Unknown,0,,,,,0,,,,,,0,0,,,,,
4119078000,Unknown,0,,,,,0,,,,,,0,0,,,,,
4119079000,Unknown,0,,,,,0,,,,,,0,0,,,,,
