시군구,행정동코드,행정동명,행정동총면적_m2,주거용지비율,상업업무용지비율,공공시설용지비율
서울_성북구,11080660,길음1동,796710.2780428466,12.685117447656571,3.667915796555283,4.779751925757304
서울_성북구,11080680,길음2동,587556.5427815143,14.920478480439613,11.57629747976935,1.143726313068348
서울_성북구,11080710,월곡1동,801148.5144281337,14.062696187922905,7.718590675677441,3.731568603070587
서울_성북구,11080720,월곡2동,1363862.6449986238,8.434293912037965,5.190249343374352,2.389881074890389
서울_성북구,11080760,장위1동,708007.1947546556,29.782624200128176,5.592245426672425,2.0847118216708087
서울_성북구,11080770,장위2동,679375.7924119356,21.05747467356701,7.510795696867621,2.2705957329307083
서울_성북구,11080780,장위3동,652103.7834481776,16.41035999613815,5.360369064914216,2.1313858741037475
서울_성북구,11080810,성북동,2877749.923628326,12.906276932941852,2.7480695366612307,1.7314031083797987
서울_성북구,11080820,삼선동,925528.3519526154,18.977874640417348,9.001543057943548,4.815646035421562
서울_성북구,11080830,동선동,724236.3137330249,16.838221963636055,13.1039976209446,6.483988068399032
서울_성북구,11080840,종암동,1403462.327063302,14.907868664561944,6.677419290018386,3.195755167643329
서울_성북구,11080850,석관동,1703758.6633156778,13.71530794316904,5.474183108551004,3.9774585244295655
서울_강북구,11090600,번1동,626560.6523036485,24.744013379880386,13.145114506012831,2.7149723763940754
서울_강북구,11090610,번2동,973558.5116256434,10.863768256883942,3.424302833868357,1.790709140469602
서울_강북구,11090620,번3동,1080354.8515131683,4.45323175630265,2.87732423310334,1.523617762583542
서울_강북구,11090630,수유1동,1648718.7929156155,11.052829216892258,4.011218461993173,2.4153985717772035
서울_강북구,11090640,수유2동,581177.02928687,24.75881480604317,9.462752879794497,2.642537786163321
서울_강북구,11090650,수유3동,745080.9524737196,25.915099930871584,14.725169038155986,2.121055223671195
서울_강북구,11090690,삼양동,923394.3216598168,21.18397065433228,5.185458181705592,2.9992743621079043
서울_강북구,11090700,미아동,840567.7338097914,20.65726805736381,9.352659596012938,4.010190990332415
서울_강북구,11090710,송중동,1074979.9840741851,22.830877074568555,9.786968420833384,2.6987730537599184
서울_강북구,11090720,송천동,929209.3075045171,27.45931710550702,11.40052905439012,3.314460148234624
서울_강북구,11090730,삼각산동,621441.3168800542,11.72598313451065,3.7695898868235695,2.998527726975925
서울_강북구,11090740,우이동,10579790.15684463,2.085497872162538,1.015975491510574,0.2451849561195684
서울_강북구,11090750,인수동,2995754.95050948,9.53974910005094,3.123227378393476,1.8644041230998936
서울_도봉구,11100510,쌍문1동,1174885.560468361,15.842038545104051,3.1520086175567315,5.296168327509238
서울_도봉구,11100520,쌍문2동,540781.8048788009,23.112380261386235,8.887883653262193,3.709125712192167
서울_도봉구,11100530,쌍문3동,504422.9298473836,24.23466598121623,10.505956122026683,2.6246276061508977
서울_도봉구,11100540,쌍문4동,554447.0182321169,11.768072372339232,2.334799615933359,3.826085693104292
서울_도봉구,11100550,방학1동,1040065.5393087548,14.962419150449357,9.835101892975256,4.301884209538561
