자료권역,시도,행정동코드,행정동명,행정동전체면적_m2,상업업무지역면적_m2,상업업무지역비율_pct,공공시설지역면적_m2,공공시설지역비율_pct,주거지역면적_m2,주거지역비율_pct
서울_강동구,서울,1125065,성내1동,663685.9419805313,119416.84462755603,17.992974850604718,17435.60095000169,2.6270860729656906,331243.33708135993,49.909650955221935
서울_강동구,서울,1125066,성내2동,625157.3203783951,11932.911582990844,1.908785387935327,0.0,0.0,495631.3311785049,79.2810569471552
서울_강동구,서울,1125067,성내3동,647366.910593564,136174.95037245954,21.03520401554076,0.0,0.0,354015.0553401093,54.6853800444506
서울_강동구,서울,1125070,둔촌1동,912192.4417152165,37918.416550000475,4.15684397457861,0.0,0.0,483470.46112434426,53.00092820493706
서울_강동구,서울,1125071,둔촌2동,1550480.1839984239,58772.16732685414,3.7905784242460134,41924.09759999758,2.7039428193066284,512100.637478729,33.028518697872606
서울_강동구,서울,1125072,암사1동,735491.4921592422,22839.18849999674,3.10529608343203,0.0,0.0,562826.1028280137,76.5238087493955
서울_강동구,서울,1125073,천호2동,1850883.4106079882,177179.58636487625,9.572703788331829,0.0,0.0,595719.4649500059,32.185682876390395
서울_강동구,서울,1125074,길동,1631642.7039356472,227072.94664785027,13.916830326892827,4949.55725000019,0.3033481066695226,688434.357141121,42.19271507668711
서울_강동구,서울,1125075,강일동,2272204.272035799,0.0,0.0,737.054745107494,0.03243787339802526,276176.1976653546,12.154549705951938
서울_강동구,서울,1125076,상일1동,1804074.5399574884,94515.25293390863,5.238988236934811,0.0,0.0,765094.4916125211,42.409250541862306
서울_강동구,서울,1125077,상일2동,1116420.4438503054,55901.598339370554,5.007217365760286,0.0,0.0,26326.17718147868,2.35808805960997
서울_강북구,서울,1109060,번1동,627046.1560334766,42485.48063146924,6.775494949242786,0.0,0.0,452966.0169735846,72.23806614794107
서울_강북구,서울,1109061,번2동,974313.6392701464,34353.7560964122,3.525944286497563,0.0,0.0,413548.77784956136,42.44513893486585
서울_강북구,서울,1109062,번3동,1081194.3306957716,41156.239149995265,3.806553362475583,0.0,0.0,259614.60051085052,24.011835166004154
서울_강북구,서울,1109063,수유1동,1649989.8198120133,62050.31590065544,3.7606484085898764,0.0,0.0,534187.0897899374,32.37517488749103
서울_강북구,서울,1109064,수유2동,581626.1328821033,55051.02312754303,9.465018852359917,0.0,0.0,458234.1529227628,78.78500071035283
서울_강북구,서울,1109065,수유3동,745657.282130043,82640.7186590461,11.082935906288585,0.0,0.0,534964.3865564627,71.74400349558508
서울_강북구,서울,1109069,삼양동,924107.0320083672,25010.92546039026,2.7064966063545546,0.0,0.0,643122.5547567669,69.59394664047355
서울_강북구,서울,1109070,미아동,841218.3662060638,67772.88136423366,8.056514703773372,6178.998618455154,0.7345296853565789,462074.6974685223,54.92922123805998
서울_강북구,서울,1109071,송중동,1075813.3802050424,42962.83969999637,3.9935215986817303,28402.663431540597,2.6401106320249754,723565.4220446008,67.25752210915005
서울_강북구,서울,1109072,송천동,929928.2600113569,55209.54455000322,5.936968143040299,7766.217249999207,0.8351415462849102,683947.5563273978,73.54842150071286
서울_강북구,서울,1109073,삼각산동,621921.1454554003,17.735474560382183,0.0028517239990924286,0.0,0.0,573636.3391300282,92.23618513726274
서울_강북구,서울,1109074,우이동,10587928.054076124,56998.37339229976,0.5383335918150353,89026.93375000113,0.8408343284475539,727847.9506369979,6.874319006699259
서울_강북구,서울,1109075,인수동,2998060.8020883044,64154.03060744016,2.1398508850372067,83752.34925000079,2.793550724243582,898105.4612703072,29.95621238384259
서울_강서구,서울,1116051,염창동,1734485.9428017028,267203.5525499965,15.40534552378006,0.0,0.0,445345.0579000004,25.675910476428403
서울_강서구,서울,1116052,등촌1동,650751.6212734216,224046.78890000534,34.42892519600335,3367.857249999622,0.5175334397798717,185117.36380001425,28.446700361309563
서울_강서구,서울,1116053,등촌2동,910680.7252830284,58399.681099989175,6.412750317279336,129552.69599999013,14.225918305202597,293640.87680590706,32.24410802311063
서울_강서구,서울,1116054,등촌3동,1060380.0294818825,220952.65473557863,20.8371195790569,55439.936650002026,5.228308258228025,377400.53214146034,35.59106373644776
서울_강서구,서울,1116055,화곡본동,972750.8844603136,1118.243400000049,0.11495681143692357,31268.588786633394,3.214449792454452,641883.7054470534,65.98644274717604
서울_강서구,서울,1116057,화곡2동,454628.14381073165,31079.200980335045,6.836180602420814,0.0,0.0,322876.5161467793,71.0199138663966
서울_강서구,서울,1116058,화곡3동,521866.7370442434,47785.42790000279,9.15663415734266,0.0,0.0,403107.2566377686,77.24333206613119
서울_강서구,서울,1116059,화곡4동,852063.1389301922,61298.336599997565,7.194107314272588,0.0,0.0,394894.41839024617,46.34567561343586
서울_강서구,서울,1116061,화곡6동,1037928.567049287,70947.99944999526,6.835537791554612,138349.1011412777,13.329347079692438,423936.0330487615,40.844432507909815
서울_강서구,서울,1116063,화곡8동,593332.2401867143,54575.904169674155,9.198203042615685,77.49961421567758,0.013061756797724224,406709.7824642983,68.54671883939962
서울_강서구,서울,1116064,가양1동,4970773.27512977,288363.40780998574,5.8011780431175985,22921.69120791241,0.4611292839002801,383844.50076663593,7.722027932497386
서울_강서구,서울,1116065,가양2동,823888.0708498085,28233.765699998814,3.4268933728918762,39970.61084209558,4.851461291443078,197900.6065930752,24.02032674037244
서울_강서구,서울,1116066,가양3동,472634.1872806426,10728.033699998203,2.269838701623179,35794.19889999889,7.573341045417196,219090.7401069345,46.35524598156966
서울_강서구,서울,1116067,발산1동,2887716.603527172,334460.02224338596,11.582162246629851,69609.34776617136,2.4105325183623534,452870.3918157489,15.682646671858135
서울_강서구,서울,1116069,공항동,10861857.223280232,54930.069682846864,0.5057152617060292,522694.5065221652,4.812201963048027,941592.5407144469,8.668798727130481
서울_강서구,서울,1116070,방화1동,1475630.0404498796,54485.12065441981,3.692329321095196,21854.78770000009,1.4810478982480704,666876.6123020865,45.19266984418221
서울_강서구,서울,1116071,방화2동,6157643.302226637,77236.7021815825,1.254322447577522,122174.45116167095,1.9841105625181636,650692.0771060877,10.567225887715743
서울_강서구,서울,1116072,방화3동,2558951.096683657,53739.43353556606,2.1000570743696962,75377.52290000119,2.9456413996222426,396094.99982069514,15.478803027303858
서울_강서구,서울,1116073,화곡1동,1197765.6349612733,104574.49135000419,8.730797436293566,0.0,0.0,827513.9601639924,69.08813677817263
서울_강서구,서울,1116074,우장산동,1261608.8212406707,80103.32035660578,6.349299323845238,40405.88665788286,3.2027270242251134,732356.3928393386,58.04940331022232
서울_관악구,서울,1121052,보라매동,749893.1701908559,49761.997882009535,6.635878263745831,0.0,0.0,482210.7172300191,64.30392173158363
서울_관악구,서울,1121054,청림동,297159.8212044256,0.0,0.0,0.0,0.0,185161.34754441597,62.31035770378851
서울_관악구,서울,1121057,행운동,718246.4274779836,22026.254200003008,3.066670902540365,0.0,0.0,490432.9650183934,68.281991563881
