dong_code,dong_name,station_count_지하철,행정동전체면적_m2,주거용지면적_m2,상업업무용지면적_m2,공공시설용지면적_m2,주거지역비율_pct,상업업무지역비율_pct,공공시설지역비율_pct,station_count_고속철도,pop_0_19,pop_20_59,pop_60_plus,worker_count,business_count,station_count_준고속철도,station_count_일반철도,아파트비율_퍼센트,worker_density,business_density,station_density_지하철,기타지역비율_pct
11060910,답십리1동,6,787641.347694006,17241543.649328753,10077588.540789284,2723389.825727135,21.890094647528574,12.794641330465508,3.4576521835737295,0,4882,18738,5732,7660,1590,1,3,75.82,0.009725238552202838,0.002018685286945498,7.6176803280962184e-06,61.85761183843219
11060860,답십리2동,2,875076.2664751676,14634598.61993172,13560564.941602984,1514980.4521913442,16.723797891217306,15.496437809044153,1.7312553319423565,0,4211,18345,7602,7259,1902,0,0,80.87,0.008295276969579473,0.0021735248376002422,2.2855150763409486e-06,66.04850896779618
11060870,장안1동,2,1341140.8014898573,22106914.187008604,28323041.408637587,3173761.508840553,16.483663879624196,21.118618848351986,2.3664640620245536,0,5419,24172,8912,20112,4020,0,0,51.36,0.014996188302904405,0.002997448139303685,1.491267730996858e-06,60.031253209999264
11060880,장안2동,0,995877.0812284732,20079722.55311144,20046397.704651468,3241447.529055641,20.16285235557577,20.12938954265626,3.254867081645381,0,5876,19742,7106,11143,2711,0,0,57.35,0.011189131881760508,0.0027222235063674716,0.0,56.45289102012259
11060800,청량리동,4,1203482.1013895755,20547285.904169414,11246570.869473057,8003426.530809195,17.073196086958767,9.34502545279854,6.650224811460183,0,2211,11614,7332,8132,1476,1,3,58.3,0.006757059361782767,0.0012264411728961345,3.3236888154366783e-06,66.93155364878251
11060710,회기동,3,766332.5189408528,12636821.201985538,8206439.285844232,4939849.688014156,16.489997344039207,10.708718582354225,6.446091697689557,0,1254,7030,2037,10776,992,0,0,45.89,0.014061780928666421,0.0012944772347101975,3.914749701744549e-06,66.35519237591701
11060720,휘경1동,4,521397.6276853318,13585640.780712407,6857908.75349954,887405.597585097,26.056199835476555,13.152934323741016,1.7019747510639889,0,1628,9494,3420,3477,849,0,0,51.11,0.006668614921339295,0.0016283158090932013,7.671688146493293e-06,59.08889108971844
11060730,휘경2동,3,1112757.5054327354,20572039.88299429,6855633.318952576,4745025.263571918,18.4874420370628,6.160940982632616,4.2642042317446744,0,3553,15372,5405,4334,625,0,0,60.44,0.003894828818319784,0.0005616677460659586,2.696005181116602e-06,71.08741274855991
11060890,이문1동,5,1038808.7971404,42385891.44197986,8824563.25769526,5982946.585128419,40.80239940079291,8.494886914692326,5.759430033320939,0,2198,12155,4492,6099,1070,0,0,34.04,0.005871147815392421,0.0010300259325249862,4.813205292172833e-06,44.94328365119382
11060900,이문2동,2,723336.1432560202,13659120.879060816,9295630.431054983,1380494.155814274,18.883503895679464,12.851052056118334,1.9085098521416717,0,3339,12139,5204,2126,521,0,0,74.86,0.0029391590891624016,0.0007202736996489234,2.764966217462278e-06,66.35693419606054
11070520,면목2동,6,762536.3752363183,23480396.029436655,11640006.67574642,2131109.1506233383,30.792493042918544,15.264854312214355,2.794763921869149,0,3222,16080,6295,5974,1730,1,0,36.94,0.007834380357357049,0.002268744228026062,7.86847709141987e-06,51.14788872299795
11070540,면목4동,2,842818.455418721,15821392.141161237,5662995.598359191,2627518.3778155623,18.772004859932743,6.719116746851202,3.117537781621291,0,2529,12082,5144,3561,894,0,0,52.8,0.004225109188180517,0.0010607266538144853,2.3729902769898997e-06,71.39134061159476
