dong_code,dong_name,station_count_준고속철도,행정동전체면적_m2,상업업무지역비율_pct,공공시설지역비율_pct,주거지역비율_pct,station_count_고속철도,pop_0_19,pop_20_59,pop_60_plus,worker_count,business_count,아파트비율_퍼센트,station_count_지하철,station_count_일반철도,worker_density,business_density,station_density_지하철,기타지역비율_pct
31080580,소요동,0,31405818.79,0.0,0.0,0.0,0,829,4131,3579,5431,868,18.5,2,0,0.0001729297375213656,2.763819041954434e-05,6.368246640448005e-08,100.0
31080600,상패동,0,8079781.1,0.0,0.0,0.0,0,449,2485,2052,2717,629,37.42,1,0,0.00033627148636448056,7.784864369645133e-05,1.2376572924714044e-07,100.0
31080610,송내동,0,5519409.76,0.53,0.0,0.0,0,4361,14367,6375,7970,2326,88.58,1,0,0.0014439949825333425,0.0004214218731960546,1.81178793291511e-07,99.47
31091510,일동,0,2453387.95,1.61,7.04,20.78,0,3382,14588,5474,5012,1537,0.11,1,0,0.002042889303332386,0.0006264806183603107,4.075996215746979e-07,70.57
31091540,본오1동,0,6484897.09,0.6,1.14,13.34,0,5288,22723,7578,10390,4547,1.43,1,0,0.0016021842530093225,0.0007011676418126457,1.542044516852091e-07,84.92
31091550,본오2동,0,834377.53,2.59,5.76,55.2,0,3459,15442,6027,5082,2028,53.36,1,0,0.006090768048294747,0.0024305544277728745,1.1984982385467824e-06,36.449999999999996
31091560,본오3동,0,1080047.36,8.08,9.92,33.89,0,2019,11849,4759,5376,1977,62.24,1,0,0.004977559502529799,0.0018304752858075547,9.258853241312872e-07,48.11
31091570,부곡동,0,5700877.98,0.46,3.13,11.05,0,3021,12899,4888,4374,1612,0.24,0,0,0.0007672502402853266,0.0002827634630406828,0.0,85.36
31091580,월피동,0,6072845.6,1.0,1.11,15.45,0,4789,23301,8374,8389,2907,38.79,0,0,0.001381395239158754,0.0004786882775342112,0.0,82.44
31091620,성포동,0,1704147.49,3.43,9.18,28.25,0,3457,15174,6465,4151,1108,96.36,2,0,0.002435822030859337,0.0006501784654763058,1.173607338404884e-06,59.14
31091710,반월동,0,13259427.32,0.0,0.07,6.36,0,1996,9030,5805,9199,1740,62.45,1,0,0.0006937705360862494,0.00013122738697576627,7.54180384918197e-08,93.57
31091730,안산동,0,8374241.71,0.07,0.0,7.02,0,1041,4651,2982,4720,1340,22.73,0,0,0.0005636331220721791,0.00016001448804591525,0.0,92.91
31091740,이동,0,2369742.96,4.37,5.57,16.43,0,2143,15255,5407,11987,3929,10.04,5,0,0.005058354514512163,0.0016579857251621164,2.1099334756453505e-06,73.63
31091760,사동,0,2244415.21,1.7,0.16,31.87,0,3593,19768,6738,7351,2283,31.27,3,0,0.0032752406806079554,0.0010171914669878878,1.3366510735714687e-06,66.27
31091770,사이동,0,3011739.72,1.05,13.53,23.0,0,4998,19455,6658,5545,1867,55.71,1,0,0.0018411285554189882,0.0006199074865585665,3.3203400458412775e-07,62.42
31091780,해양동,0,4806224.34,0.0,5.25,3.6,0,8751,25809,5831,9531,1869,90.3,0,0,0.001983053500157708,0.0003888707367322166,0.0,91.15
31092590,와동,0,3221239.33,1.63,2.28,24.84,0,5506,23482,7709,5241,2348,4.44,0,0,0.0016270135382904722,0.0007289119992188568,0.0,71.25
31092660,초지동,0,25860308.01,0.38,1.94,1.23,0,7381,29423,9034,114603,12691,96.71,10,0,0.004431617750091743,0.0004907520821131586,3.8669299670093654e-07,96.45
31092680,선부1동,0,843508.84,4.73,5.14,40.87,0,2356,10772,3944,3653,1075,88.75,1,0,0.004330719284408084,0.0012744383330793021,1.1855240307714438e-06,49.260000000000005
31092690,선부2동,0,3090406.44,2.93,1.07,16.88,0,1879,9271,3584,6012,2253,45.41,2,0,0.001945375185013058,0.0007290303213297438,6.471640668706115e-07,79.12
31092700,선부3동,0,4813520.95,1.18,0.86,13.59,0,4857,21433,6832,6037,2153,74.96,2,0,0.0012541754908093749,0.0004472817345887998,4.154962699385042e-07,84.37
31092720,대부동,0,60883058.18,0.09,0.34,0.22,0,628,4066,4511,4827,1970,0.0,0,0,7.928313958422132e-05,3.235711310978164e-05,0.0,99.35
31092730,호수동,0,2645303.17,0.0,0.76,10.79,0,7647,27019,8106,28720,9278,96.88,4,0,0.010856978635039186,0.0035073484601634247,1.5121140160221706e-06,88.45
31092740,고잔동,0,1459729.35,5.1,10.37,31.8,0,2386,13349,4661,9280,1475,15.15,2,0,0.006357342886841609,0.0010104612885874324,1.3701170014744847e-06,52.730000000000004
31092750,중앙동,0,1998724.02,11.37,4.77,25.21,0,2997,15961,4591,19681,5482,91.83,2,0,0.009846782148493683,0.002742749846961149,1.0006383972860814e-06,58.65
31092760,원곡동,0,1320370.9,5.21,5.79,33.34,0,517,2990,2106,13552,4980,0.0,2,0,0.010263782699162305,0.003771667491280127,1.5147259001125008e-06,55.66
31092770,신길동,0,6841270.42,1.45,0.27,5.92,0,3404,12826,4992,17726,3270,87.05,5,0,0.0025910392239653773,0.0004779813980800397,7.308584068502136e-07,92.36
31092780,백운동,0,1465715.27,2.71,1.58,30.42,0,3774,15125,5322,3437,1449,86.94,7,0,0.0023449301991488093,0.000988595827339722,4.775825252848899e-06,65.28999999999999
31101510,주교동,0,5520761.04,0.0,0.0,0.0,0,1097,6190,3674,4833,1149,36.44,0,0,0.0008754227841006584,0.0002081234800189647,0.0,100.0
31101520,원신동,0,12901447.01,0.37,0.0,2.23,0,4715,12689,5486,5618,1671,94.25,0,0,0.0004354550304040388,0.0001295203552518955,0.0,97.4
31101530,흥도동,0,11195493.58,0.19,0.03,2.75,0,6158,17754,5669,14397,2946,92.47,0,0,0.0012859638476061847,0.00026314159165435994,0.0,97.03
31101540,성사1동,0,2309005.94,0.0,0.0,0.0,0,2570,12305,6329,7556,2326,75.65,1,0,0.003272403881285501,0.0010073599031061506,4.330868027111568e-07,100.0
31101550,성사2동,0,993602.4,0.0,0.0,0.0,0,1308,5874,3558,2040,648,96.79,1,0,0.002053135137334077,0.0006521723377414128,1.0064387928108222e-06,100.0
31101560,효자동,0,25774227.64,1.24,0.11,3.09,0,5329,14763,3842,4868,1329,91.82,1,0,0.00018887083904090603,5.1563135802252284e-05,3.879844680380157e-08,95.56
31101580,창릉동,0,11302131.13,2.58,0.97,8.25,0,4237,14869,4207,12293,3023,51.32,2,0,0.0010876709762603083,0.000267471679918239,1.7695777698858022e-07,88.2
31101590,고양동,0,23899326.38,1.01,0.36,4.6,0,4295,15613,8522,8150,2278,57.9,0,0,0.00034101379555270085,9.531649402074264e-05,0.0,94.03
31101600,관산동,0,16408160.7,0.0,0.0,0.75,0,4013,18967,12072,8355,2870,19.87,0,0,0.000509197840803382,0.00017491296266974342,0.0,99.25
31101610,능곡동,0,12511678.65,0.45,0.0,3.45,0,2461,10756,4985,4688,1464,72.13,7,0,0.0003746899301954381,0.00011701067785966752,5.59477284848137e-07,96.1
31101620,화정1동,0,2267379.79,0.0,0.0,0.0,0,4569,21582,9848,12168,2939,95.33,3,0,0.005366546907409073,0.0012962098422810047,1.3231131428523357e-06,100.0
31101630,화정2동,0,1982741.57,0.92,0.0,4.82,0,5139,19353,6957,10245,2860,99.92,2,0,0.005167087912494985,0.0014424471868946468,1.008704326499753e-06,94.26
31101640,행주동,1,6392821.17,3.64,8.61,10.02,3,1346,9578,5398,6344,1823,35.01,3,0,0.0009923631259640064,0.00028516361579955605,4.6927638365258816e-07,77.73
31101650,행신1동,0,667785.86,5.63,0.0,52.27,0,2741,12210,5755,3738,1302,93.28,0,0,0.005597602800310903,0.00194972681808582,0.0,42.099999999999994
31101660,행신2동,1,4311403.81,1.52,15.58,12.63,3,4049,18948,7382,8454,2587,96.55,4,0,0.0019608462516018405,0.0006000365806593282,9.277720613209559e-07,70.27
31101670,화전동,0,7274995.9,0.61,0.0,16.07,0,5807,17160,4980,7777,2634,86.89,1,0,0.0010690040388874047,0.00036206205971832633,1.3745712214059466e-07,83.32
31101680,대덕동,0,10768770.68,0.96,1.16,7.42,0,4014,10015,1985,5934,1308,88.57,1,0,0.0005510378274667179,0.00012146233204018653,9.286111012246677e-08,90.46000000000001
31101690,행신3동,0,1960157.94,3.69,0.3,24.46,0,3270,14046,5648,7525,2291,86.67,0,0,0.0038389763632830577,0.00116878336854239,0.0,71.55
31101700,삼송동,0,6816244.16,0.5,0.2,12.31,0,7637,32091,10767,11953,3823,75.47,0,0,0.0017536050234418926,0.0005608660591164022,0.0,86.99
31103510,식사동,0,6850086.62,0.0,0.0,0.0,0,9044,24847,6929,13657,3881,82.58,0,0,0.00199369741692114,0.000566562178741374,0.0,100.0
31103520,중산동,0,2835451.54,0.0,0.0,0.0,0,6525,25772,12265,10424,3539,90.63,0,0,0.003676310405207361,0.0012481257217986236,0.0,100.0
31103530,정발산동,0,1547485.88,0.0,0.0,0.0,0,2755,13174,5988,6873,2594,0.0,3,0,0.004441397552496948,0.0016762673142990082,1.9386283511553683e-06,100.0
31103540,풍산동,0,5685010.51,0.0,0.0,0.0,0,6485,21737,8940,9790,2991,81.28,6,0,0.0017220724540019858,0.0005261203993789519,1.055407019817356e-06,100.0
31103550,백석1동,0,1756936.33,0.0,0.0,0.0,0,4029,18282,6737,14788,3370,86.47,5,0,0.008416924248994173,0.0019181116255822534,2.845862945967735e-06,100.0
31103560,마두1동,0,2212686.44,0.0,0.0,0.0,0,4082,13600,5344,10058,1944,72.71,5,0,0.0045456056575076875,0.0008785700336244724,2.2596965885403097e-06,100.0
31103570,마두2동,0,622647.73,0.0,0.0,0.0,0,3017,8928,3612,4228,1513,100.0,0,0,0.006790356402539357,0.0024299454203032277,0.0,100.0
31103580,장항1동,0,10231101.36,0.0,0.0,0.0,0,2174,6636,2053,11193,2611,93.1,0,0,0.0010940171156694572,0.0002552022414913743,0.0,100.0
31103590,장항2동,0,2409012.13,0.0,0.0,0.0,0,2110,18727,5694,38978,10057,100.0,1,0,0.01618007627044958,0.004174740290725831,4.15107913962994e-07,100.0
31103600,고봉동,0,25045596.17,0.0,0.0,0.0,0,2433,12426,7155,27113,6157,20.56,0,0,0.00108254560266629,0.0002458316407485836,0.0,100.0
31103610,백석2동,0,789408.75,0.0,0.0,0.0,0,1778,13420,4899,11170,3121,87.61,1,0,0.014149830490045243,0.003953591849546213,1.266770858553737e-06,100.0
31104510,일산1동,0,644567.33,0.0,0.0,0.0,0,3727,14928,6995,3208,1328,94.1,2,0,0.0049769820011669385,0.002060296788512997,3.1028566092063207e-06,100.0
31104520,일산2동,0,815472.5,0.0,0.0,0.0,0,2217,11154,5774,4163,1726,81.55,2,0,0.005105015803658554,0.0021165643231118576,2.4525658436985607e-06,100.0
31104530,일산3동,0,1142407.32,0.0,0.0,0.0,0,7422,20079,6435,4465,1737,100.0,2,0,0.003908413331911174,0.0015204734507345376,1.7506890624462148e-06,100.0
31104540,탄현동,0,2180892.8,0.0,0.0,0.0,0,8562,30419,10329,9336,3488,98.34,0,0,0.004280815636585711,0.0015993450021862636,0.0,100.0
31104550,주엽1동,0,935237.87,0.0,0.0,0.0,0,4201,15539,7100,5365,1894,100.0,1,0,0.0057365085098004375,0.002025153237197023,1.0692466933458412e-06,100.0
31104560,주엽2동,0,997720.35,0.0,0.0,0.0,0,4463,15275,7547,7712,2466,100.0,1,0,0.007729620830047923,0.002471634461475386,1.00228485866804e-06,100.0
31104570,대화동,0,3771077.62,0.0,0.0,0.0,0,4449,22031,8096,20149,4308,59.6,1,0,0.005343035076521859,0.001142379031696668,2.651761912016407e-07,100.0
31104580,송포동,0,12758921.39,0.0,0.0,0.0,0,3269,12490,4811,5873,1660,80.84,0,0,0.0004603053675523426,0.00013010504173963713,0.0,100.0
31104590,송산동,0,18076219.47,0.0,0.0,0.0,0,9188,29376,10996,19923,5818,72.47,0,0,0.0011021663038034014,0.0003218593362208598,0.0,100.0
31110510,중앙동,0,6988738.41,0.19,8.05,4.55,0,1797,6396,3150,12774,872,86.88,2,0,0.0018277977011850587,0.0001247721618469838,2.86174683135284e-07,87.21000000000001
31110520,갈현동,0,4374294.82,0.0,0.66,10.86,0,3405,6999,1006,12950,1207,97.65,0,0,0.0029604771815472638,0.000275930189816799,0.0,88.48
31110530,별양동,0,650056.54,12.1,9.53,49.31,0,2732,8508,3418,8023,1214,85.18,2,0,0.012342003358471835,0.0018675298612968723,3.0766554551843038e-06,29.060000000000002
31110540,부림동,0,406096.8,0.0,0.15,67.49,0,2599,8703,3357,1081,431,86.18,2,0,0.0026619269099716638,0.001061323310081209,4.924934153509091e-06,32.36
31110550,과천동,0,10778203.54,1.26,8.22,5.74,0,812,3777,2078,10784,2099,0.0,4,0,0.0010005377946304766,0.00019474488417371756,3.7111936002614114e-07,84.78
31110560,문원동,0,12651238.39,0.12,1.78,1.62,0,992,3967,1890,2448,482,0.0,2,0,0.00019349884371264818,3.8099037038192983e-05,1.5808729061490865e-07,96.48
31120510,갈매동,0,3974578.93,5.19,0.0,12.02,0,6446,17777,5982,8577,3676,97.36,2,0,0.0021579644412743917,0.0009248778461145696,5.031979576249018e-07,82.78999999999999
31120520,동구동,0,7309951.88,5.99,0.0,9.93,0,5472,21628,8774,15004,4070,92.24,3,0,0.0020525442911642636,0.0005567752109463178,4.1039941838794927e-07,84.08
31120530,인창동,0,2214410.61,6.13,0.0,33.51,0,3838,14425,5540,8812,1860,81.09,1,0,0.0039793884477279514,0.0008399526228749421,4.515874316531947e-07,60.36
31120540,교문1동,0,10031711.16,1.3,4.26,6.87,0,1456,8717,4862,10642,2566,19.2,1,0,0.0010608359660934845,0.0002557888638409962,9.968389081878262e-08,87.57
31120550,교문2동,0,1169961.94,1.14,0.0,36.24,0,3749,12306,5142,2524,1089,93.72,0,0,0.002157335135174078,0.0009307995095897666,0.0,62.62
31120560,수택1동,0,1192245.41,7.82,0.21,37.62,0,1631,9133,4379,6497,2491,72.85,1,0,0.005449381432255215,0.002089334946551907,8.387534911890434e-07,54.35
31120570,수택2동,0,630340.28,6.72,0.0,71.03,0,2813,14401,7412,4326,2101,49.65,0,0,0.0068629597967805114,0.003333120326637969,0.0,22.25
31120580,수택3동,0,6672799.15,0.69,3.35,9.84,0,3156,12923,5131,9107,2071,93.61,0,0,0.0013647945630112892,0.0003103645042271198,0.0,86.12
31130110,와부읍,1,50093139.91,1.59,0.13,3.7,0,9516,32276,15794,14360,4784,86.3,3,3,0.0002866659990928314,9.550209886212432e-05,5.98884399219007e-08,94.58
31130120,진접읍,0,66177141.06,0.51,0.14,3.64,0,18001,54356,23653,33698,9325,77.07,2,0,0.0005092090631331802,0.00014090968347429833,3.0221916026659155e-08,95.71
31130130,화도읍,0,71597209.89,1.58,0.24,4.8,0,10474,37325,16914,31030,9081,57.85,0,0,0.00043339677688096105,0.0001268345514294556,0.0,93.38
31130140,진건읍,0,31239928.07,0.87,0.86,4.18,0,2181,11383,7415,15421,4346,57.51,2,0,0.0004936310981715735,0.0001391168376015601,6.40206339629821e-08,94.09
31130150,오남읍,0,25308565.59,0.67,0.11,4.51,0,8576,30520,12633,13388,4458,83.92,1,0,0.0005289908648668978,0.00017614589748854426,3.9512314376075426e-08,94.71
31130160,퇴계원읍,0,3287087.8,4.67,0.41,15.37,0,3490,15148,8823,4106,1618,68.88,2,0,0.0012491300049811596,0.0004922290180369011,6.084413078330051e-07,79.55
31130310,별내면,0,22292034.91,0.58,0.09,3.42,0,2522,10128,5855,4594,1509,86.75,0,0,0.00020608257696281973,6.769233971199282e-05,0.0,95.91
31130340,수동면,0,72905660.18,0.25,0.38,1.91,0,787,3974,4046,7342,1815,0.0,0,0,0.00010070548681504295,2.489518640279256e-05,0.0,97.46
31130350,조안면,0,50983894.55,0.47,0.43,1.57,0,354,1808,1712,1153,393,0.0,1,0,2.2614984794247618e-05,7.708316586417444e-06,1.9614037115566017e-08,97.53
31130510,호평동,0,9216068.32,0.4,0.87,5.45,0,11997,33179,11165,10781,3575,88.84,1,0,0.0011698046960646122,0.00038790945074028275,1.0850614006721197e-07,93.28
31130520,평내동,0,7340493.96,0.15,0.0,7.45,0,7588,22827,7454,8402,2736,93.18,1,0,0.001144609619703107,0.000372726960188967,1.362306141041546e-07,92.4
31130530,금곡동,0,6990313.9,3.69,1.29,9.3,0,1401,9301,7001,7533,1990,50.75,1,0,0.0010776340101106509,0.0002846796336280626,1.4305509227540834e-07,85.72
31130540,양정동,1,12418117.06,1.39,0.5,5.64,0,178,1485,1248,6315,1753,20.14,2,3,0.0005085312023942956,0.00014116471857437849,1.6105501263477292e-07,92.47
31130570,별내동,0,18702183.9,0.7,0.46,4.52,0,15061,48163,17167,23651,7796,93.87,2,0,0.0012646116692279642,0.0004168497134709403,1.06939382624664e-07,94.32
31130580,다산1동,0,5589878.13,2.39,0.0,15.42,0,23705,60630,17456,21438,7012,94.81,1,0,0.0038351462234761905,0.0012544101744106282,1.7889477672712897e-07,82.19
31130590,다산2동,0,5557033.46,1.88,0.93,8.23,0,8091,21724,6369,12268,3185,93.66,1,0,0.00220765271403961,0.0005731475296883076,1.7995212863055185e-07,88.96
31140510,중앙동,0,3681372.39,5.49,6.83,17.79,0,7129,20974,6584,10491,2805,83.8,1,2,0.002849752453315787,0.0007619441074779127,2.716378279778655e-07,69.89
31140520,대원동,0,6052691.83,7.41,0.61,13.8,0,11618,40821,11257,19894,5358,83.33,0,0,0.0032868020640606666,0.0008852259706060647,0.0,78.18
31140530,남촌동,0,5774636.92,0.42,2.12,7.0,0,2647,17235,3558,14972,3169,64.2,1,2,0.0025927171192564043,0.0005487790910314951,1.7317106059687443e-07,90.46000000000001
31140540,신장동,0,6944926.24,1.39,5.89,10.55,0,12680,35544,11342,12602,3753,83.97,0,0,0.0018145621082912833,0.0005403945082064106,0.0,82.17
31140550,세마동,0,13727618.42,0.14,0.13,3.81,0,6729,19844,5190,15543,2888,84.33,2,0,0.0011322430099997402,0.00021037880800870164,1.456916952968848e-07,95.92
31140560,초평동,0,6482070.52,1.01,1.23,7.09,0,2818,10341,3345,5578,1117,96.53,1,2,0.0008605275093476453,0.00017232148224118318,1.5427169403865996e-07,90.67
31150510,대야동,0,9388209.11,1.68,1.48,13.34,0,6228,26075,10174,17353,5420,75.86,3,0,0.0018483823481837119,0.0005773199059042078,3.195497634156132e-07,83.5
31150520,신천동,0,3442063.75,4.88,0.21,28.67,0,3617,20413,9815,12344,4425,41.08,1,0,0.003586220621266569,0.0012855659631484584,2.905233815024765e-07,66.24
31150530,신현동,0,12767073.55,0.0,0.26,6.76,0,908,5136,3219,7938,2463,73.09,1,0,0.0006217556410955102,0.00019291813353719347,7.832648539877932e-08,92.98
31150540,은행동,0,6412636.56,1.04,0.0,11.45,0,12224,33297,9626,12280,3899,89.82,0,0,0.001914968965585795,0.0006080182407833075,0.0,87.51
31150550,매화동,0,11181259.01,0.11,0.14,6.01,0,1485,6578,3486,7160,1969,51.19,1,0,0.0006403572257462262,0.00017609823708021223,8.943536672433327e-08,93.74
31150560,목감동,0,17627489.27,2.78,0.4,5.12,0,8633,24270,8383,10688,3666,89.6,0,0,0.0006063257129978067,0.00020797062723147076,0.0,91.7
31150590,과림동,0,7630524.35,0.15,0.0,8.24,0,85,757,964,7920,2618,6.49,0,0,0.001037936534464977,0.0003430956877814785,0.0,91.61
31150610,정왕2동,0,11686960.93,0.72,3.19,6.39,0,4792,17864,5038,36830,6809,80.95,0,0,0.0031513752994097232,0.000582615107620983,0.0,89.7
31150620,정왕3동,0,6099305.3,1.11,5.26,9.66,0,3184,14211,4526,23004,4683,70.66,0,0,0.0037715770679592454,0.0007677923582530493,0.0,83.97
31150640,정왕본동,0,8283861.52,0.33,0.93,8.51,0,1911,13406,3320,9321,3537,38.11,5,0,0.001125199881418195,0.0004269747860289836,6.035832429021537e-07,90.23
31150650,정왕1동,0,6660101.26,3.11,5.81,11.48,0,2990,15192,3747,42727,8312,80.56,2,0,0.006415367924891858,0.0012480290727572992,3.002957345421798e-07,79.6
31150670,능곡동,0,4334613.29,0.24,0.23,7.23,0,4977,15573,4548,5651,1846,96.9,1,0,0.0013036918455964417,0.0004258742075687544,2.3070108752370228e-07,92.3
31150680,군자동,0,8151557.25,0.25,0.04,8.88,0,3254,12808,5554,4736,1559,50.81,3,0,0.0005809932819884434,0.000191251800384287,3.6802783909740926e-07,90.83
31150690,월곶동,0,8555086.34,0.84,0.0,4.15,0,2759,10750,3792,5704,1790,95.25,2,0,0.0006667378648563507,0.0002092322542238548,2.3377905499872046e-07,95.01
31150700,연성동,0,9255261.31,0.5,0.5,4.45,0,4136,15285,4735,8710,2346,94.83,1,0,0.0009410863408664351,0.00025347744611626367,1.080466522234713e-07,94.55
31150710,장곡동,0,4113993.72,1.29,0.52,6.35,0,10576,28157,6120,6578,1964,98.86,0,0,0.0015989329220424794,0.0004773949922303785,0.0,91.84
31150720,정왕4동,0,1028778.74,3.66,1.27,49.2,0,3555,12983,3464,2803,1105,100.0,2,0,0.002724589740231951,0.0010740890699094921,1.9440526152208e-06,45.87
31150740,배곧1동,0,2590182.55,0.0,0.0,0.0,0,9849,21785,3651,5511,2035,98.87,1,0,0.0021276492654846756,0.0007856589104085129,3.860731746479179e-07,100.0
31150750,배곧2동,0,2429678.3,0.0,0.0,0.0,0,8305,24163,2984,12002,4186,100.0,0,0,0.004939748607850926,0.0017228618290671533,0.0,100.0
31160510,군포1동,0,3305154.08,0.79,0.14,24.07,0,3881,19789,8528,38642,7009,51.33,2,0,0.011691436787686183,0.0021206273082369563,6.051155109821533e-07,75.0
31160520,군포2동,0,3280452.73,0.63,0.0,17.23,0,7273,24932,9811,8251,2485,83.95,2,0,0.0025152016136427754,0.0007575173930314261,6.096719461017514e-07,82.14
31160540,산본1동,0,689678.25,0.0,0.0,62.98,0,1125,8715,5154,7691,2173,50.07,2,0,0.011151576840198288,0.0031507445681642023,2.8999029619550873e-06,37.02
31160550,산본2동,0,1405950.55,0.0,3.01,34.6,0,4230,14633,6694,5373,1467,96.5,0,0,0.0038216137829042303,0.0010434221886321433,0.0,62.39
31160560,금정동,0,1190782.27,1.53,0.87,41.55,0,2099,12216,5183,10857,2670,37.37,2,0,0.009117535819464983,0.0022422235090698633,1.6795681715879127e-06,56.050000000000004
31160570,재궁동,0,853066.3,0.0,17.28,38.84,0,1959,10493,5099,5762,1220,83.53,0,0,0.006754457420170572,0.0014301350316917908,0.0,43.879999999999995
31160580,오금동,0,1088735.61,0.0,0.36,31.6,0,3156,12590,4744,1829,660,100.0,2,0,0.0016799303551605154,0.0006062077826166978,1.8369932806566599e-06,68.03999999999999
31160590,수리동,0,2993526.66,0.78,0.8,9.5,0,2058,8805,4607,1593,556,100.0,2,0,0.0005321482588682469,0.00018573410667341197,6.68108297386374e-07,88.92
31160600,궁내동,0,1690097.26,0.94,0.66,20.95,0,4168,11644,4086,2003,720,100.0,0,0,0.001185138895490635,0.0004260109858977819,0.0,77.45
31160610,광정동,0,1490081.07,7.44,2.8,27.94,0,3646,14268,5870,13012,3456,97.68,2,0,0.008732410780785689,0.0023193368935133215,1.3422088504128019e-06,61.82
31160630,대야동,0,12859511.2,0.14,0.0,4.74,0,1380,5236,2683,2494,778,63.19,1,0,0.00019394205278953843,6.049996674830028e-05,7.776345340398493e-08,95.12
31160640,송부동,0,5557320.79,5.4,0.5,5.12,0,4371,12133,3970,14020,1878,94.74,2,0,0.0025227984004815335,0.0003379326245438174,3.598856491414456e-07,88.98
31170510,고천동,0,8880079.7,0.54,0.99,5.85,0,1894,8297,3350,10239,1584,90.57,0,0,0.001153030191833579,0.00017837677740642534,0.0,92.62
31170520,부곡동,0,11217354.69,0.44,3.58,9.02,0,4373,17034,7557,16683,2660,68.47,2,0,0.0014872490405298156,0.0002371325569627351,1.7829515561107903e-07,86.96000000000001
31170530,오전동,0,6743586.89,0.71,0.12,12.59,0,5936,21261,9993,9780,2408,95.28,0,0,0.0014502667733825995,0.00035707999900872183,0.0,86.58
31170540,내손1동,0,1996246.31,0.0,0.0,7.61,0,3017,11787,5330,4562,1481,95.23,0,0,0.002285289133472285,0.0007418924170698058,0.0,92.39
31170550,내손2동,0,1410789.89,0.41,7.34,41.67,0,3972,12887,4843,2810,1080,90.74,0,0,0.001991791988231559,0.0007655285933416667,0.0,50.58
31170560,청계동,0,23656370.72,0.22,0.75,2.51,0,5830,22085,9424,17565,3434,81.87,0,0,0.0007425061184530075,0.00014516174271378467,0.0,96.52
31180510,천현동,0,34537733.76,0.82,0.51,2.95,0,555,3434,2418,11390,2282,0.0,2,0,0.0003297842319112458,6.607266174025135e-05,5.7907679001096714e-08,95.72
31180520,신장1동,0,207779.73,11.95,0.0,63.59,0,585,4296,2038,2555,1052,41.88,1,0,0.012296675907111022,0.0050630540329866126,4.812789004740126e-06,24.459999999999994
31180530,신장2동,0,4339862.57,4.75,2.09,14.45,0,7306,25223,13244,12697,3340,94.22,2,0,0.0029256686807874526,0.0007696096238347714,4.608440861286056e-07,78.71000000000001
31180540,덕풍1동,0,938740.27,1.32,0.0,26.29,0,1611,7974,4883,1784,818,81.42,1,0,0.0019004191649102215,0.0008713805363769961,1.0652573794339806e-06,72.39
31180550,덕풍2동,0,486402.5,4.8,0.0,60.78,0,1897,10042,6084,2533,1169,66.0,1,0,0.005207621260063268,0.0024033593576841534,2.055910485615187e-06,34.42
31180560,덕풍3동,0,2169545.79,7.71,9.39,12.01,0,3968,14348,6794,15718,3714,81.35,2,0,0.007244834412979848,0.0017118790564834684,9.218519421020293e-07,70.89
31180590,춘궁동,0,14504635.01,1.49,0.0,6.53,0,115,971,767,5529,1514,0.0,0,0,0.0003811884956901227,0.00010438042728790844,0.0,91.98
31180600,초이동,0,6153325.95,1.38,0.0,8.12,0,275,1750,1184,7897,1724,27.85,0,0,0.0012833709873580103,0.00028017368395659236,0.0,90.5
31180610,풍산동,0,2678878.19,6.02,0.0,13.66,0,7152,17884,4813,19249,5008,98.22,0,0,0.007185470422575707,0.0018694392371686394,0.0,80.32
31180620,미사1동,1,6653638.85,3.72,10.35,2.81,0,8986,37372,7571,15839,5077,98.15,2,3,0.002380501911367822,0.0007630411139601257,3.005873996297521e-07,83.12
31180630,미사2동,1,5146423.44,0.89,1.39,3.31,0,10906,26908,9087,10371,3842,97.86,1,3,0.002015185909377843,0.0007465378713556719,1.9430970102958665e-07,94.41
31180650,위례동,0,4777976.5,0.0,0.0,2.32,0,8714,21267,5112,3479,1251,99.38,0,0,0.0007281325054639174,0.00026182631915359607,0.0,97.68
31180660,감북동,0,4510073.93,5.57,1.25,13.64,0,213,1641,958,6234,1206,0.0,1,0,0.0013822389824962756,0.00026740138159937575,2.2172585538920043e-07,79.53999999999999
31180670,감일동,0,5731516.78,1.38,0.4,10.88,0,10175,23800,5540,5333,1768,97.78,1,0,0.0009304692291227481,0.00030846982881849215,1.7447388507833266e-07,87.34
31191110,포곡읍,0,41789682.79,0.16,0.21,3.78,0,5181,19921,7778,15327,3962,35.88,3,0,0.00036676516730258565,9.480808983185518e-05,7.178805388580654e-08,95.85
31191120,모현읍,0,50289567.34,0.75,0.2,3.73,0,3816,15072,7399,17413,4605,16.42,0,0,0.00034625471884198035,9.15696881793671e-05,0.0,95.32
31191130,이동읍,0,75915739.37,0.3,0.27,2.16,0,2861,11054,6151,16470,3561,45.84,0,0,0.00021695105832699512,4.6907268895108054e-05,0.0,97.27
31191140,남사읍,0,58785863.92,0.47,0.32,2.82,0,5236,12888,5757,16550,2706,75.21,0,0,0.00028153026759153535,4.603147456813865e-05,0.0,96.39
31191340,원삼면,0,59990250.49,0.28,0.76,3.26,0,845,3641,3428,6514,1502,1.35,0,0,0.00010858431073037038,2.5037401706634375e-05,0.0,95.7
31191350,백암면,0,65717288.21,0.54,0.36,3.01,0,566,3720,3759,8196,1465,7.77,0,0,0.0001247160408355315,2.2292459714989464e-05,0.0,96.09
